transaction_id,timestamp,account_id,transaction_type,channel,typical_daily_transactions,amount,counterparty_id,status
TXN_0000392,2026-09-26 11:34:19,NDM_002260,AIRTIME_PURCHASE,Web,5,59.85,CP_006002,COMPLETED
TXN_0049755,2026-09-27 05:25:11,NDM_002260,BILL_PAYMENT,USSD,5,72.89,CP_002055,COMPLETED
TXN_0035866,2026-09-29 08:33:09,NDM_002260,MERCHANT_PAYMENT,USSD,5,91.53,CP_005453,COMPLETED
TXN_0039329,2026-09-29 10:49:10,NDM_002260,MERCHANT_PAYMENT,USSD,5,111.93,CP_007113,COMPLETED
TXN_0049597,2026-09-30 06:06:33,NDM_002260,MERCHANT_PAYMENT,USSD,5,159.94,CP_001768,COMPLETED
TXN_0078056,2026-09-06 05:51:51,NDM_002261,MERCHANT_PAYMENT,Mobile_App,5,113.08,CP_005322,COMPLETED
TXN_0033864,2026-09-10 06:09:37,NDM_002261,MERCHANT_PAYMENT,Web,5,382.04,CP_004294,COMPLETED
TXN_0050401,2026-09-14 00:25:20,NDM_002261,AIRTIME_PURCHASE,Web,5,225.56,CP_007819,COMPLETED
TXN_0099052,2026-09-14 10:28:04,NDM_002261,AIRTIME_PURCHASE,Web,5,577.89,CP_008233,COMPLETED
TXN_0025061,2026-09-16 11:56:28,NDM_002261,P2P_TRANSFER,USSD,5,561.95,CP_004463,COMPLETED
TXN_0018036,2026-09-17 00:59:49,NDM_002261,P2P_TRANSFER,USSD,5,372.21,CP_002602,COMPLETED
TXN_0054958,2026-09-19 14:49:07,NDM_002261,MERCHANT_PAYMENT,USSD,5,511.77,CP_004813,COMPLETED
TXN_0061965,2026-09-20 11:55:36,NDM_002261,P2P_TRANSFER,USSD,5,1037.55,CP_000169,COMPLETED
TXN_0060265,2026-09-22 08:31:16,NDM_002261,MERCHANT_PAYMENT,USSD,5,587.55,CP_007291,COMPLETED
TXN_0021314,2026-09-27 03:12:13,NDM_002261,BILL_PAYMENT,Mobile_App,5,295.41,CP_006150,COMPLETED
TXN_0023526,2026-09-27 04:28:58,NDM_002261,AIRTIME_PURCHASE,USSD,5,353.76,CP_003899,COMPLETED
TXN_0021428,2026-09-28 00:03:54,NDM_002261,P2P_TRANSFER,USSD,5,306.16,CP_000575,COMPLETED
TXN_0093378,2026-09-01 14:35:46,NDM_002262,P2P_TRANSFER,Web,3,57.18,CP_004817,FAILED
TXN_0052891,2026-09-01 16:31:20,NDM_002262,BILL_PAYMENT,USSD,3,331.09,CP_001931,COMPLETED
TXN_0053116,2026-09-02 06:39:20,NDM_002262,BANK_TRANSFER,Web,3,524.07,CP_003154,COMPLETED
TXN_0095027,2026-09-04 04:44:19,NDM_002262,AIRTIME_PURCHASE,USSD,3,200.98,CP_005099,FAILED
TXN_0044559,2026-09-06 22:03:30,NDM_002262,MERCHANT_PAYMENT,USSD,3,296.63,CP_006296,COMPLETED
TXN_0084582,2026-09-08 11:00:49,NDM_002262,P2P_TRANSFER,Web,3,370.87,CP_007306,COMPLETED
TXN_0028553,2026-09-08 19:54:54,NDM_002262,CASH_OUT,Mobile_App,3,453.77,CP_006237,COMPLETED
TXN_0051310,2026-09-09 06:02:03,NDM_002262,AIRTIME_PURCHASE,Web,3,557.14,CP_001284,COMPLETED
TXN_0092182,2026-09-11 07:59:20,NDM_002262,CASH_OUT,USSD,3,328.97,CP_008442,COMPLETED
TXN_0066541,2026-09-13 10:29:45,NDM_002262,MERCHANT_PAYMENT,USSD,3,34.2,CP_009618,COMPLETED
TXN_0066148,2026-09-13 14:34:01,NDM_002262,MERCHANT_PAYMENT,USSD,3,240.9,CP_009249,COMPLETED
TXN_0005433,2026-09-15 17:27:24,NDM_002262,P2P_TRANSFER,USSD,3,543.41,CP_009436,COMPLETED
TXN_0091991,2026-09-16 03:49:43,NDM_002262,MERCHANT_PAYMENT,USSD,3,103.15,CP_006263,COMPLETED
TXN_0070380,2026-09-20 23:59:08,NDM_002262,CASH_OUT,USSD,3,682.26,CP_007908,COMPLETED
TXN_0084393,2026-09-21 09:08:23,NDM_002262,MERCHANT_PAYMENT,USSD,3,458.74,CP_008398,COMPLETED
TXN_0024657,2026-09-21 23:51:51,NDM_002262,BILL_PAYMENT,Web,3,595.52,CP_004222,COMPLETED
TXN_0083792,2026-09-22 03:18:40,NDM_002262,P2P_TRANSFER,Mobile_App,3,147.73,CP_006592,COMPLETED
TXN_0051519,2026-09-22 18:57:20,NDM_002262,AIRTIME_PURCHASE,USSD,3,252.72,CP_000816,COMPLETED
TXN_0095023,2026-09-23 22:01:20,NDM_002262,BANK_TRANSFER,Web,3,303.33,CP_001206,COMPLETED
TXN_0000228,2026-09-23 22:43:15,NDM_002262,BANK_TRANSFER,USSD,3,456.27,CP_008979,COMPLETED
TXN_0019085,2026-09-29 21:50:55,NDM_002262,BANK_TRANSFER,Web,3,375.18,CP_007783,COMPLETED
TXN_0016709,2026-09-01 18:44:53,NDM_002263,CASH_OUT,USSD,5,556.72,CP_000403,COMPLETED
TXN_0015965,2026-09-02 21:56:43,NDM_002263,BILL_PAYMENT,Web,5,3238.6,CP_004910,COMPLETED
TXN_0032473,2026-09-04 13:26:32,NDM_002263,P2P_TRANSFER,USSD,5,2201.3,CP_000715,COMPLETED
TXN_0090881,2026-09-04 16:47:05,NDM_002263,P2P_TRANSFER,USSD,5,720.76,CP_003367,COMPLETED
TXN_0009076,2026-09-05 06:19:16,NDM_002263,P2P_TRANSFER,USSD,5,5846.03,CP_005124,COMPLETED
TXN_0026375,2026-09-07 16:55:01,NDM_002263,P2P_TRANSFER,USSD,5,883.49,CP_008563,COMPLETED
TXN_0061122,2026-09-09 14:12:14,NDM_002263,MERCHANT_PAYMENT,Web,5,1520.2,CP_001115,COMPLETED
TXN_0029933,2026-09-13 06:50:11,NDM_002263,MERCHANT_PAYMENT,USSD,5,2458.29,CP_002682,COMPLETED
TXN_0084996,2026-09-14 08:18:56,NDM_002263,P2P_TRANSFER,USSD,5,2629.38,CP_005695,COMPLETED
TXN_0042548,2026-09-14 20:58:20,NDM_002263,P2P_TRANSFER,USSD,5,2702.46,CP_001733,COMPLETED
TXN_0035521,2026-09-17 02:47:54,NDM_002263,BANK_TRANSFER,USSD,5,2115.14,CP_001826,COMPLETED
TXN_0034557,2026-09-17 04:30:12,NDM_002263,MERCHANT_PAYMENT,USSD,5,3965.05,CP_008413,COMPLETED
TXN_0023946,2026-09-17 10:00:34,NDM_002263,MERCHANT_PAYMENT,USSD,5,894.52,CP_007922,COMPLETED
TXN_0002466,2026-09-17 17:11:52,NDM_002263,BILL_PAYMENT,USSD,5,2284.61,CP_008366,COMPLETED
TXN_0088235,2026-09-21 22:53:20,NDM_002263,BILL_PAYMENT,USSD,5,2222.86,CP_008404,COMPLETED
TXN_0098388,2026-09-22 21:57:46,NDM_002263,AIRTIME_PURCHASE,USSD,5,4560.44,CP_008375,COMPLETED
TXN_0071445,2026-09-30 08:35:03,NDM_002263,P2P_TRANSFER,Web,5,1005.72,CP_007888,COMPLETED
TXN_0099206,2026-09-01 20:37:19,NDM_002264,BILL_PAYMENT,Web,3,698.8,CP_000156,COMPLETED
TXN_0090789,2026-09-06 08:54:06,NDM_002264,BILL_PAYMENT,USSD,3,781.61,CP_002557,COMPLETED
TXN_0024981,2026-09-07 08:19:37,NDM_002264,AIRTIME_PURCHASE,Web,3,2256.12,CP_004996,COMPLETED
TXN_0015695,2026-09-12 06:05:54,NDM_002264,CASH_OUT,USSD,3,2832.42,CP_005407,COMPLETED
TXN_0066691,2026-09-12 19:43:52,NDM_002264,P2P_TRANSFER,USSD,3,1427.98,CP_007846,COMPLETED
TXN_0061526,2026-09-14 06:55:03,NDM_002264,P2P_TRANSFER,Web,3,1577.43,CP_000784,COMPLETED
TXN_0048217,2026-09-16 05:01:56,NDM_002264,CASH_OUT,Mobile_App,3,1131.77,CP_005842,COMPLETED
TXN_0017555,2026-09-16 21:48:48,NDM_002264,MERCHANT_PAYMENT,USSD,3,620.06,CP_008317,COMPLETED
TXN_0018721,2026-09-18 12:10:35,NDM_002264,BILL_PAYMENT,USSD,3,2624.29,CP_007913,COMPLETED
TXN_0069955,2026-09-18 15:33:40,NDM_002264,CASH_OUT,Mobile_App,3,1940.77,CP_006660,COMPLETED
TXN_0041932,2026-09-18 21:08:14,NDM_002264,P2P_TRANSFER,USSD,3,1120.64,CP_001436,COMPLETED
TXN_0017286,2026-09-19 07:32:14,NDM_002264,AIRTIME_PURCHASE,Web,3,1616.2,CP_000504,COMPLETED
TXN_0022741,2026-09-22 10:09:47,NDM_002264,MERCHANT_PAYMENT,USSD,3,1869.24,CP_005085,COMPLETED
TXN_0064175,2026-09-24 02:48:33,NDM_002264,BILL_PAYMENT,USSD,3,1296.37,CP_002640,COMPLETED
TXN_0079022,2026-09-24 09:54:07,NDM_002264,P2P_TRANSFER,USSD,3,1567.82,CP_008554,COMPLETED
TXN_0024927,2026-09-26 11:57:17,NDM_002264,BILL_PAYMENT,USSD,3,875.26,CP_006734,COMPLETED
TXN_0088890,2026-09-29 03:36:48,NDM_002264,MERCHANT_PAYMENT,USSD,3,1539.43,CP_004220,COMPLETED
TXN_0031641,2026-09-29 04:29:22,NDM_002264,P2P_TRANSFER,USSD,3,1818.72,CP_009053,COMPLETED
TXN_0043571,2026-09-29 08:43:28,NDM_002264,MERCHANT_PAYMENT,Mobile_App,3,1559.19,CP_000294,COMPLETED
TXN_0092223,2026-09-29 09:41:02,NDM_002264,CASH_OUT,USSD,3,1363.82,CP_004718,COMPLETED
TXN_0043389,2026-09-02 00:14:57,NDM_002265,BILL_PAYMENT,Web,3,866.58,CP_006354,COMPLETED
TXN_0002926,2026-09-02 02:27:59,NDM_002265,MERCHANT_PAYMENT,USSD,3,2436.71,CP_000306,COMPLETED
TXN_0007606,2026-09-02 15:24:12,NDM_002265,BILL_PAYMENT,USSD,3,1243.64,CP_000689,COMPLETED
TXN_0026110,2026-09-03 10:07:02,NDM_002265,BANK_TRANSFER,USSD,3,2709.92,CP_000825,COMPLETED
TXN_0067214,2026-09-03 21:47:57,NDM_002265,AIRTIME_PURCHASE,Mobile_App,3,956.43,CP_007268,COMPLETED
TXN_0087322,2026-09-07 05:09:11,NDM_002265,BANK_TRANSFER,USSD,3,2550.42,CP_007555,COMPLETED
TXN_0049848,2026-09-08 11:34:56,NDM_002265,P2P_TRANSFER,USSD,3,803.84,CP_003410,COMPLETED
TXN_0029777,2026-09-12 14:09:18,NDM_002265,MERCHANT_PAYMENT,USSD,3,2935.24,CP_003774,COMPLETED
TXN_0022828,2026-09-17 07:24:27,NDM_002265,AIRTIME_PURCHASE,Mobile_App,3,2789.12,CP_000545,COMPLETED
TXN_0042525,2026-09-21 07:14:30,NDM_002265,P2P_TRANSFER,USSD,3,2349.04,CP_009276,COMPLETED
TXN_0019525,2026-09-22 10:54:28,NDM_002265,P2P_TRANSFER,Web,3,674.27,CP_006242,COMPLETED
TXN_0003642,2026-09-23 08:53:16,NDM_002265,CASH_OUT,USSD,3,1509.22,CP_002808,COMPLETED
TXN_0023747,2026-09-24 12:50:22,NDM_002265,AIRTIME_PURCHASE,USSD,3,3167.32,CP_002152,COMPLETED
TXN_0068197,2026-09-28 00:35:48,NDM_002265,P2P_TRANSFER,USSD,3,2148.83,CP_009153,COMPLETED
TXN_0084705,2026-09-29 08:36:21,NDM_002265,BILL_PAYMENT,USSD,3,4010.45,CP_009325,COMPLETED
TXN_0016902,2026-09-29 19:03:26,NDM_002265,P2P_TRANSFER,Mobile_App,3,1017.77,CP_001302,COMPLETED
TXN_0051300,2026-09-01 06:05:32,NDM_002266,P2P_TRANSFER,USSD,3,215.41,CP_006766,COMPLETED
TXN_0081536,2026-09-03 07:22:12,NDM_002266,MERCHANT_PAYMENT,Web,3,45.33,CP_004044,COMPLETED
TXN_0064799,2026-09-03 13:34:55,NDM_002266,P2P_TRANSFER,USSD,3,64.45,CP_004512,COMPLETED
TXN_0034979,2026-09-03 17:59:16,NDM_002266,P2P_TRANSFER,USSD,3,354.27,CP_000686,COMPLETED
TXN_0033778,2026-09-05 03:04:00,NDM_002266,MERCHANT_PAYMENT,Web,3,535.25,CP_009619,COMPLETED
TXN_0098020,2026-09-06 16:59:07,NDM_002266,BILL_PAYMENT,Web,3,230.62,CP_002018,COMPLETED
TXN_0065204,2026-09-07 12:50:42,NDM_002266,MERCHANT_PAYMENT,USSD,3,96.88,CP_005743,COMPLETED
TXN_0005068,2026-09-07 18:30:14,NDM_002266,MERCHANT_PAYMENT,USSD,3,175.16,CP_001044,COMPLETED
TXN_0075850,2026-09-08 06:36:49,NDM_002266,MERCHANT_PAYMENT,USSD,3,750.1,CP_004277,COMPLETED
TXN_0026968,2026-09-08 22:05:10,NDM_002266,MERCHANT_PAYMENT,Web,3,296.99,CP_002849,COMPLETED
TXN_0081119,2026-09-10 14:47:44,NDM_002266,P2P_TRANSFER,Web,3,221.29,CP_002404,REVERSED
TXN_0093868,2026-09-13 07:19:01,NDM_002266,AIRTIME_PURCHASE,USSD,3,216.8,CP_008382,COMPLETED
TXN_0045702,2026-09-16 22:57:49,NDM_002266,MERCHANT_PAYMENT,Web,3,760.85,CP_005201,COMPLETED
TXN_0094517,2026-09-17 04:24:03,NDM_002266,P2P_TRANSFER,Web,3,126.18,CP_007038,COMPLETED
TXN_0085762,2026-09-20 04:29:01,NDM_002266,P2P_TRANSFER,Mobile_App,3,280.56,CP_006626,COMPLETED
TXN_0010232,2026-09-20 05:00:21,NDM_002266,MERCHANT_PAYMENT,USSD,3,386.98,CP_008795,COMPLETED
TXN_0050348,2026-09-21 11:17:46,NDM_002266,P2P_TRANSFER,Web,3,140.07,CP_009086,COMPLETED
TXN_0071523,2026-09-22 12:16:34,NDM_002266,BILL_PAYMENT,Web,3,188.07,CP_000982,COMPLETED
TXN_0047342,2026-09-24 04:49:35,NDM_002266,P2P_TRANSFER,USSD,3,143.29,CP_002596,COMPLETED
TXN_0066881,2026-09-24 12:49:38,NDM_002266,AIRTIME_PURCHASE,Web,3,168.74,CP_002323,COMPLETED
TXN_0014471,2026-09-25 09:12:57,NDM_002266,MERCHANT_PAYMENT,USSD,3,565.4,CP_002687,COMPLETED
TXN_0043102,2026-09-26 10:06:25,NDM_002266,AIRTIME_PURCHASE,Web,3,425.21,CP_005533,COMPLETED
TXN_0079754,2026-09-29 11:41:49,NDM_002266,AIRTIME_PURCHASE,USSD,3,433.68,CP_006239,COMPLETED
TXN_0090091,2026-09-29 18:20:13,NDM_002266,CASH_OUT,Mobile_App,3,263.07,CP_006769,COMPLETED
TXN_0046094,2026-09-30 03:39:21,NDM_002266,AIRTIME_PURCHASE,USSD,3,249.63,CP_007504,COMPLETED
TXN_0012439,2026-09-04 17:41:07,NDM_002267,BILL_PAYMENT,USSD,3,3665.98,CP_006674,COMPLETED
TXN_0040127,2026-09-04 20:14:36,NDM_002267,AIRTIME_PURCHASE,Web,3,2329.52,CP_001575,COMPLETED
TXN_0082133,2026-09-09 12:19:01,NDM_002267,P2P_TRANSFER,Web,3,3913.45,CP_004746,COMPLETED
TXN_0029083,2026-09-10 15:08:43,NDM_002267,MERCHANT_PAYMENT,Web,3,1564.38,CP_001335,COMPLETED
TXN_0007171,2026-09-10 22:52:50,NDM_002267,P2P_TRANSFER,Mobile_App,3,786.98,CP_003413,REVERSED
TXN_0078265,2026-09-11 03:26:15,NDM_002267,CASH_OUT,USSD,3,7359.11,CP_008428,COMPLETED
TXN_0092696,2026-09-15 04:50:46,NDM_002267,AIRTIME_PURCHASE,USSD,3,1253.17,CP_007512,COMPLETED
TXN_0086781,2026-09-16 15:31:26,NDM_002267,P2P_TRANSFER,USSD,3,915.4,CP_008345,COMPLETED
TXN_0016443,2026-09-21 00:35:25,NDM_002267,P2P_TRANSFER,USSD,3,2991.26,CP_008127,COMPLETED
TXN_0022800,2026-09-21 13:41:13,NDM_002267,AIRTIME_PURCHASE,USSD,3,2987.66,CP_006834,COMPLETED
TXN_0010950,2026-09-28 16:24:37,NDM_002267,MERCHANT_PAYMENT,Web,3,2170.72,CP_003078,COMPLETED
TXN_0029916,2026-09-28 22:21:54,NDM_002267,P2P_TRANSFER,USSD,3,5376.44,CP_002442,COMPLETED
TXN_0024437,2026-09-02 11:41:13,NDM_002268,MERCHANT_PAYMENT,Web,3,951.6,CP_003719,COMPLETED
TXN_0072510,2026-09-03 19:29:37,NDM_002268,P2P_TRANSFER,USSD,3,272.41,CP_000084,COMPLETED
TXN_0042999,2026-09-06 01:53:16,NDM_002268,BILL_PAYMENT,USSD,3,1275.81,CP_005750,COMPLETED
TXN_0079784,2026-09-06 09:49:38,NDM_002268,P2P_TRANSFER,USSD,3,722.97,CP_001522,COMPLETED
TXN_0060926,2026-09-07 05:31:23,NDM_002268,P2P_TRANSFER,USSD,3,457.25,CP_002646,COMPLETED
TXN_0083651,2026-09-08 17:48:52,NDM_002268,AIRTIME_PURCHASE,Web,3,892.94,CP_007983,COMPLETED
TXN_0039353,2026-09-10 00:55:42,NDM_002268,P2P_TRANSFER,USSD,3,548.36,CP_005880,COMPLETED
TXN_0091103,2026-09-11 18:41:08,NDM_002268,P2P_TRANSFER,Web,3,538.4,CP_007761,COMPLETED
TXN_0043353,2026-09-13 02:06:00,NDM_002268,MERCHANT_PAYMENT,Web,3,1935.21,CP_007295,COMPLETED
TXN_0009583,2026-09-15 10:53:02,NDM_002268,MERCHANT_PAYMENT,USSD,3,632.46,CP_000830,COMPLETED
TXN_0069071,2026-09-19 18:29:13,NDM_002268,MERCHANT_PAYMENT,Mobile_App,3,1634.33,CP_005970,COMPLETED
TXN_0006112,2026-09-20 10:13:27,NDM_002268,CASH_OUT,USSD,3,2590.7,CP_006241,COMPLETED
TXN_0080549,2026-09-22 22:18:00,NDM_002268,MERCHANT_PAYMENT,USSD,3,1859.5,CP_004972,COMPLETED
TXN_0049982,2026-09-24 23:15:43,NDM_002268,MERCHANT_PAYMENT,USSD,3,405.81,CP_000805,COMPLETED
TXN_0042493,2026-09-30 13:24:09,NDM_002268,CASH_OUT,USSD,3,633.87,CP_007977,COMPLETED
TXN_0040281,2026-09-01 03:20:42,NDM_002269,CASH_OUT,Mobile_App,4,1782.7,CP_005210,COMPLETED
TXN_0096364,2026-09-01 10:47:20,NDM_002269,MERCHANT_PAYMENT,Mobile_App,4,1957.71,CP_003857,COMPLETED
TXN_0093393,2026-09-02 18:21:17,NDM_002269,BILL_PAYMENT,USSD,4,513.93,CP_000428,COMPLETED
TXN_0093912,2026-09-03 23:57:54,NDM_002269,CASH_OUT,Mobile_App,4,865.35,CP_004092,COMPLETED
TXN_0034599,2026-09-05 17:01:28,NDM_002269,BANK_TRANSFER,Mobile_App,4,690.8,CP_003770,FAILED
TXN_0095102,2026-09-05 20:09:35,NDM_002269,P2P_TRANSFER,USSD,4,987.99,CP_001051,COMPLETED
TXN_0063340,2026-09-06 01:26:41,NDM_002269,P2P_TRANSFER,USSD,4,426.5,CP_006841,COMPLETED
TXN_0076730,2026-09-06 12:28:35,NDM_002269,BILL_PAYMENT,USSD,4,508.62,CP_000091,COMPLETED
TXN_0037753,2026-09-10 07:26:01,NDM_002269,MERCHANT_PAYMENT,USSD,4,575.02,CP_000177,COMPLETED
TXN_0079531,2026-09-13 17:06:25,NDM_002269,MERCHANT_PAYMENT,USSD,4,580.78,CP_005195,COMPLETED
TXN_0040095,2026-09-15 01:58:05,NDM_002269,MERCHANT_PAYMENT,USSD,4,787.4,CP_006596,COMPLETED
TXN_0079708,2026-09-19 17:26:28,NDM_002269,BANK_TRANSFER,Web,4,939.98,CP_003371,COMPLETED
TXN_0038533,2026-09-20 08:35:11,NDM_002269,P2P_TRANSFER,USSD,4,690.93,CP_009541,COMPLETED
TXN_0039269,2026-09-20 18:00:31,NDM_002269,MERCHANT_PAYMENT,Web,4,614.49,CP_000975,COMPLETED
TXN_0059516,2026-09-22 02:26:53,NDM_002269,MERCHANT_PAYMENT,Mobile_App,4,1060.03,CP_001793,COMPLETED
TXN_0027103,2026-09-25 12:00:41,NDM_002269,BILL_PAYMENT,USSD,4,1197.07,CP_000383,COMPLETED
TXN_0087629,2026-09-28 16:48:25,NDM_002269,MERCHANT_PAYMENT,Mobile_App,4,570.76,CP_000174,COMPLETED
TXN_0039565,2026-09-29 21:51:45,NDM_002269,BILL_PAYMENT,USSD,4,407.83,CP_006825,COMPLETED
TXN_0047499,2026-09-01 04:02:10,NDM_002270,P2P_TRANSFER,USSD,6,337.1,CP_002061,COMPLETED
TXN_0078811,2026-09-01 21:47:34,NDM_002270,MERCHANT_PAYMENT,USSD,6,846.85,CP_004004,COMPLETED
TXN_0064653,2026-09-05 13:05:33,NDM_002270,MERCHANT_PAYMENT,USSD,6,969.39,CP_009902,COMPLETED
TXN_0056508,2026-09-06 08:50:35,NDM_002270,MERCHANT_PAYMENT,Mobile_App,6,372.45,CP_007427,COMPLETED
TXN_0008113,2026-09-09 14:51:14,NDM_002270,AIRTIME_PURCHASE,Mobile_App,6,207.45,CP_004062,COMPLETED
TXN_0011243,2026-09-09 15:08:09,NDM_002270,CASH_OUT,Mobile_App,6,1062.84,CP_005413,COMPLETED
TXN_0060279,2026-09-12 05:59:06,NDM_002270,CASH_OUT,Web,6,167.74,CP_006365,COMPLETED
TXN_0090518,2026-09-14 00:10:20,NDM_002270,BANK_TRANSFER,USSD,6,568.69,CP_006340,COMPLETED
TXN_0086533,2026-09-15 21:54:18,NDM_002270,MERCHANT_PAYMENT,USSD,6,139.61,CP_005997,COMPLETED
TXN_0017014,2026-09-18 01:16:07,NDM_002270,AIRTIME_PURCHASE,USSD,6,429.72,CP_007730,COMPLETED
TXN_0009344,2026-09-20 13:23:37,NDM_002270,MERCHANT_PAYMENT,USSD,6,683.09,CP_000542,COMPLETED
TXN_0000023,2026-09-21 10:55:48,NDM_002270,MERCHANT_PAYMENT,Web,6,406.46,CP_002259,COMPLETED
TXN_0071469,2026-09-21 14:45:55,NDM_002270,BILL_PAYMENT,Mobile_App,6,574.16,CP_005002,COMPLETED
TXN_0049200,2026-09-21 17:58:37,NDM_002270,BANK_TRANSFER,Mobile_App,6,638.9,CP_001271,COMPLETED
TXN_0005958,2026-09-22 03:30:10,NDM_002270,CASH_OUT,USSD,6,292.99,CP_002374,COMPLETED
TXN_0081891,2026-09-25 15:47:43,NDM_002270,P2P_TRANSFER,USSD,6,1083.41,CP_002097,COMPLETED
TXN_0057596,2026-09-26 06:27:10,NDM_002270,P2P_TRANSFER,USSD,6,554.59,CP_002695,COMPLETED
TXN_0071589,2026-09-26 19:54:41,NDM_002270,MERCHANT_PAYMENT,Web,6,941.81,CP_002577,COMPLETED
TXN_0087638,2026-09-28 08:26:36,NDM_002270,BILL_PAYMENT,USSD,6,263.5,CP_002912,COMPLETED
TXN_0049658,2026-09-29 17:54:33,NDM_002270,BANK_TRANSFER,USSD,6,1589.78,CP_005423,COMPLETED
TXN_0013270,2026-09-30 08:46:19,NDM_002270,P2P_TRANSFER,Web,6,307.5,CP_002676,COMPLETED
TXN_0000291,2026-09-01 22:35:14,NDM_002271,BANK_TRANSFER,USSD,4,5290.11,CP_009204,COMPLETED
TXN_0066973,2026-09-03 20:36:02,NDM_002271,MERCHANT_PAYMENT,USSD,4,1316.26,CP_007886,COMPLETED
TXN_0027846,2026-09-03 21:11:56,NDM_002271,BANK_TRANSFER,USSD,4,1374.4,CP_007620,COMPLETED
TXN_0045693,2026-09-04 19:25:02,NDM_002271,AIRTIME_PURCHASE,Mobile_App,4,2723.11,CP_005632,COMPLETED
TXN_0003716,2026-09-05 10:02:09,NDM_002271,CASH_OUT,Web,4,1560.5,CP_001007,COMPLETED
TXN_0041740,2026-09-05 15:21:59,NDM_002271,MERCHANT_PAYMENT,USSD,4,7755.04,CP_005027,COMPLETED
TXN_0075921,2026-09-05 20:24:45,NDM_002271,BILL_PAYMENT,Web,4,2328.19,CP_002037,COMPLETED
TXN_0003576,2026-09-08 08:41:34,NDM_002271,P2P_TRANSFER,USSD,4,1803.98,CP_001484,COMPLETED
TXN_0080197,2026-09-11 19:50:53,NDM_002271,BILL_PAYMENT,USSD,4,2412.38,CP_002117,REVERSED
TXN_0075118,2026-09-14 02:31:26,NDM_002271,P2P_TRANSFER,USSD,4,806.47,CP_007082,COMPLETED
TXN_0029077,2026-09-14 05:24:01,NDM_002271,BANK_TRANSFER,USSD,4,3329.11,CP_002575,COMPLETED
TXN_0042711,2026-09-15 13:33:51,NDM_002271,P2P_TRANSFER,Web,4,3694.88,CP_004962,COMPLETED
TXN_0000515,2026-09-17 21:59:47,NDM_002271,BILL_PAYMENT,Web,4,276.95,CP_007161,COMPLETED
TXN_0078230,2026-09-20 16:56:31,NDM_002271,BILL_PAYMENT,USSD,4,2476.0,CP_009612,COMPLETED
TXN_0060569,2026-09-24 17:30:36,NDM_002271,P2P_TRANSFER,USSD,4,5168.92,CP_001115,COMPLETED
TXN_0026300,2026-09-25 02:41:47,NDM_002271,BILL_PAYMENT,USSD,4,1984.13,CP_000021,COMPLETED
TXN_0087639,2026-09-27 09:35:36,NDM_002271,MERCHANT_PAYMENT,USSD,4,2043.48,CP_004342,COMPLETED
TXN_0014969,2026-09-27 19:39:14,NDM_002271,P2P_TRANSFER,Web,4,2344.32,CP_004626,COMPLETED
TXN_0062195,2026-09-28 15:54:21,NDM_002271,P2P_TRANSFER,Mobile_App,4,2199.53,CP_008433,COMPLETED
TXN_0093478,2026-09-02 09:15:48,NDM_002272,P2P_TRANSFER,USSD,4,401.53,CP_000636,COMPLETED
TXN_0034455,2026-09-03 06:24:06,NDM_002272,MERCHANT_PAYMENT,USSD,4,348.26,CP_004525,COMPLETED
TXN_0052109,2026-09-03 21:01:27,NDM_002272,MERCHANT_PAYMENT,USSD,4,348.08,CP_000956,COMPLETED
TXN_0077861,2026-09-05 23:40:17,NDM_002272,P2P_TRANSFER,USSD,4,625.43,CP_004332,COMPLETED
TXN_0055753,2026-09-07 05:26:11,NDM_002272,MERCHANT_PAYMENT,USSD,4,1236.01,CP_004521,FAILED
TXN_0080160,2026-09-10 09:55:37,NDM_002272,AIRTIME_PURCHASE,Web,4,373.89,CP_006559,FAILED
TXN_0006261,2026-09-11 14:25:40,NDM_002272,MERCHANT_PAYMENT,USSD,4,679.11,CP_000654,COMPLETED
TXN_0086828,2026-09-12 06:38:12,NDM_002272,P2P_TRANSFER,USSD,4,537.89,CP_009062,COMPLETED
TXN_0008393,2026-09-12 22:48:11,NDM_002272,AIRTIME_PURCHASE,USSD,4,1415.86,CP_001932,COMPLETED
TXN_0092831,2026-09-15 03:08:13,NDM_002272,P2P_TRANSFER,Mobile_App,4,651.18,CP_003771,COMPLETED
TXN_0089267,2026-09-15 06:53:15,NDM_002272,AIRTIME_PURCHASE,USSD,4,513.89,CP_003854,COMPLETED
TXN_0005644,2026-09-15 09:55:13,NDM_002272,P2P_TRANSFER,USSD,4,1276.65,CP_002551,COMPLETED
TXN_0062348,2026-09-17 04:16:08,NDM_002272,CASH_OUT,USSD,4,1956.72,CP_000042,COMPLETED
TXN_0078720,2026-09-17 04:43:45,NDM_002272,BANK_TRANSFER,USSD,4,310.81,CP_009132,COMPLETED
TXN_0082385,2026-09-17 22:59:39,NDM_002272,AIRTIME_PURCHASE,USSD,4,661.39,CP_009787,COMPLETED
TXN_0097652,2026-09-19 11:48:41,NDM_002272,AIRTIME_PURCHASE,Web,4,891.05,CP_005988,COMPLETED
TXN_0083987,2026-09-22 01:50:40,NDM_002272,BANK_TRANSFER,USSD,4,553.61,CP_003905,COMPLETED
TXN_0000054,2026-09-24 09:44:07,NDM_002272,AIRTIME_PURCHASE,USSD,4,629.39,CP_004948,COMPLETED
