ticket_id,timestamp,account_id,text,priority
TICKET_000488,2026-09-05 13:27:38,NDM_003159,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000973,2026-09-17 12:10:41,NDM_003160,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001154,2026-09-15 19:08:46,NDM_003167,My phone was lost and I need to secure my account.,Low
TICKET_001827,2026-09-22 20:02:59,NDM_003167,I made this transaction myself but it is showing as pending.,Low
TICKET_000974,2026-09-26 21:43:03,NDM_003167,I received an OTP that I did not request.,Low
TICKET_000051,2026-09-05 11:51:24,NDM_003168,My SIM card was replaced and I cannot log in.,Medium
TICKET_001579,2026-09-21 22:31:59,NDM_003169,Please help me update my registered mobile number.,Medium
TICKET_000952,2026-09-15 12:47:16,NDM_003170,My phone was lost and I need to secure my account.,Medium
TICKET_000908,2026-09-08 12:35:26,NDM_003173,My phone was lost and I need to secure my account.,Low
TICKET_001258,2026-09-18 07:01:28,NDM_003182,My account is locked after several login attempts.,Medium
TICKET_001182,2026-09-21 02:21:46,NDM_003183,My SIM card was replaced and I cannot log in.,Medium
TICKET_000145,2026-09-15 05:31:11,NDM_003186,I cannot access my account and my password no longer works.,Medium
TICKET_000121,2026-09-22 10:42:32,NDM_003186,I changed my phone and need help accessing my account.,Low
TICKET_001566,2026-09-09 02:40:39,NDM_003187,I noticed a transfer that I do not recognise.,Low
TICKET_000334,2026-09-11 17:35:10,NDM_003189,I received an OTP that I did not request.,Low
TICKET_000108,2026-09-14 13:35:40,NDM_003191,I cannot access my account and my password no longer works.,Low
TICKET_000355,2026-09-26 02:41:51,NDM_003196,There was a transaction on my account that I did not make.,Low
TICKET_000659,2026-09-03 07:35:52,NDM_003198,There was a transaction on my account that I did not make.,Low
TICKET_001968,2026-09-07 16:21:40,NDM_003200,I received an OTP that I did not request.,Low
TICKET_000214,2026-09-14 08:52:30,NDM_003200,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000234,2026-09-05 15:31:41,NDM_003201,I am travelling and cannot access my normal device.,Low
TICKET_001101,2026-09-02 05:10:02,NDM_003203,Please help me update my registered mobile number.,Medium
TICKET_000645,2026-09-04 04:43:52,NDM_003206,My SIM card was replaced and I cannot log in.,Low
TICKET_000117,2026-09-18 21:41:51,NDM_003207,My SIM card was replaced and I cannot log in.,Medium
TICKET_000900,2026-09-06 19:08:02,NDM_003209,I received an OTP that I did not request.,Low
TICKET_001385,2026-09-17 05:40:52,NDM_003209,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001658,2026-09-17 19:43:03,NDM_003209,I am travelling and cannot access my normal device.,Low
TICKET_001451,2026-09-15 16:00:39,NDM_003210,I am travelling and cannot access my normal device.,Low
TICKET_000274,2026-09-14 05:14:20,NDM_003216,I am travelling and cannot access my normal device.,Low
TICKET_000748,2026-09-30 14:44:55,NDM_003223,My SIM card was replaced and I cannot log in.,Low
TICKET_000873,2026-09-03 23:51:10,NDM_003226,Please help me update my registered mobile number.,Low
TICKET_000558,2026-09-07 22:17:43,NDM_003226,I made this transaction myself but it is showing as pending.,Low
TICKET_001464,2026-09-05 00:29:13,NDM_003229,I made this transaction myself but it is showing as pending.,Low
TICKET_001364,2026-09-25 20:54:46,NDM_003230,I cannot access my account and my password no longer works.,Low
TICKET_000543,2026-09-11 12:00:21,NDM_003238,My account is locked after several login attempts.,Medium
TICKET_001969,2026-09-09 10:59:46,NDM_003240,My account is locked after several login attempts.,Low
TICKET_000639,2026-09-11 13:23:00,NDM_003241,I am travelling and cannot access my normal device.,Low
TICKET_000682,2026-09-17 05:35:52,NDM_003243,I noticed a transfer that I do not recognise.,Low
TICKET_001966,2026-09-17 09:42:59,NDM_003243,My phone was lost and I need to secure my account.,Low
TICKET_000496,2026-09-17 21:49:51,NDM_003253,There is no problem with my account; I need assistance with a payment.,High
TICKET_000756,2026-09-26 16:55:40,NDM_003253,I made this transaction myself but it is showing as pending.,Low
TICKET_001766,2026-09-07 00:58:00,NDM_003254,I cannot access my account and my password no longer works.,Medium
TICKET_001345,2026-09-17 00:42:09,NDM_003254,Please help me update my registered mobile number.,Low
TICKET_001631,2026-09-26 03:26:27,NDM_003255,My account is locked after several login attempts.,High
TICKET_001468,2026-09-16 22:01:01,NDM_003264,I made this transaction myself but it is showing as pending.,Low
TICKET_000154,2026-09-27 20:27:55,NDM_003267,I received an OTP that I did not request.,Low
TICKET_000542,2026-09-02 09:17:35,NDM_003269,Please help me update my registered mobile number.,Low
TICKET_001767,2026-09-22 08:50:49,NDM_003270,My SIM card was replaced and I cannot log in.,Medium
TICKET_000895,2026-09-12 17:40:49,NDM_003281,I am travelling and cannot access my normal device.,Low
TICKET_001645,2026-09-27 18:53:43,NDM_003282,I changed my phone and need help accessing my account.,Low
TICKET_001328,2026-09-23 16:01:20,NDM_003284,I am travelling and cannot access my normal device.,Low
TICKET_001089,2026-09-12 23:19:52,NDM_003288,I am travelling and cannot access my normal device.,Medium
TICKET_001407,2026-09-23 15:24:51,NDM_003298,I changed my phone and need help accessing my account.,Medium
TICKET_001993,2026-09-13 10:37:46,NDM_003300,There is no problem with my account; I need assistance with a payment.,High
TICKET_001157,2026-09-15 10:30:06,NDM_003300,Please help me update my registered mobile number.,High
TICKET_000050,2026-09-06 15:09:49,NDM_003302,I changed my phone and need help accessing my account.,Low
TICKET_000761,2026-09-02 01:28:50,NDM_003304,I changed my phone and need help accessing my account.,Low
TICKET_001495,2026-09-06 12:58:36,NDM_003304,Please help me update my registered mobile number.,Medium
TICKET_000693,2026-09-30 15:12:36,NDM_003307,Please help me update my registered mobile number.,Low
TICKET_001332,2026-09-04 03:32:15,NDM_003309,I received an OTP that I did not request.,High
TICKET_001814,2026-09-03 00:41:19,NDM_003310,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000197,2026-09-23 10:19:14,NDM_003310,There was a transaction on my account that I did not make.,Low
TICKET_000433,2026-09-08 13:51:59,NDM_003312,My SIM card was replaced and I cannot log in.,Low
TICKET_000471,2026-09-25 14:47:44,NDM_003314,I am travelling and cannot access my normal device.,Low
TICKET_000219,2026-09-29 05:25:26,NDM_003314,I am travelling and cannot access my normal device.,Low
TICKET_000790,2026-09-19 12:11:38,NDM_003325,I received an OTP that I did not request.,Medium
TICKET_001725,2026-09-18 11:20:35,NDM_003327,My account is locked after several login attempts.,Low
TICKET_000954,2026-09-21 17:40:13,NDM_003338,I made this transaction myself but it is showing as pending.,Medium
TICKET_001223,2026-09-21 21:32:59,NDM_003340,I am travelling and cannot access my normal device.,Low
TICKET_001779,2026-09-11 12:19:40,NDM_003341,I made this transaction myself but it is showing as pending.,Medium
TICKET_000043,2026-09-08 06:25:23,NDM_003342,My phone was lost and I need to secure my account.,Low
TICKET_001306,2026-09-28 08:22:14,NDM_003357,My phone was lost and I need to secure my account.,Low
TICKET_000453,2026-09-28 19:45:11,NDM_003357,My account is locked after several login attempts.,Medium
TICKET_000129,2026-09-12 13:34:12,NDM_003361,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000890,2026-09-30 22:35:50,NDM_003365,I noticed a transfer that I do not recognise.,Medium
TICKET_000174,2026-09-13 07:22:22,NDM_003366,My account is locked after several login attempts.,Low
TICKET_000287,2026-09-23 00:44:04,NDM_003367,My account is locked after several login attempts.,Low
TICKET_001549,2026-09-17 18:36:27,NDM_003371,I received an OTP that I did not request.,Medium
TICKET_001341,2026-09-30 08:18:04,NDM_003373,I changed my phone and need help accessing my account.,Low
TICKET_000670,2026-09-02 10:49:31,NDM_003376,I cannot access my account and my password no longer works.,Low
TICKET_001297,2026-09-29 18:21:04,NDM_003381,I noticed a transfer that I do not recognise.,Low
TICKET_001817,2026-09-03 08:38:47,NDM_003384,I made this transaction myself but it is showing as pending.,Low
TICKET_001538,2026-09-24 14:56:05,NDM_003385,My SIM card was replaced and I cannot log in.,Low
TICKET_001285,2026-09-09 16:14:26,NDM_003387,Please help me update my registered mobile number.,Low
TICKET_001268,2026-09-02 02:10:43,NDM_003388,I made this transaction myself but it is showing as pending.,Medium
TICKET_001301,2026-09-13 22:12:31,NDM_003393,I cannot access my account and my password no longer works.,Medium
TICKET_001299,2026-09-15 09:20:28,NDM_003394,I am travelling and cannot access my normal device.,Medium
TICKET_001095,2026-09-22 05:24:42,NDM_003394,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000539,2026-09-03 21:38:17,NDM_003400,I received an OTP that I did not request.,Medium
TICKET_000554,2026-09-26 14:54:29,NDM_003405,I cannot access my account and my password no longer works.,Low
TICKET_000455,2026-09-04 13:25:13,NDM_003406,There was a transaction on my account that I did not make.,Low
TICKET_001859,2026-09-22 06:22:38,NDM_003409,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000176,2026-09-30 00:50:31,NDM_003415,My phone was lost and I need to secure my account.,Medium
TICKET_001569,2026-09-15 03:03:07,NDM_003416,My SIM card was replaced and I cannot log in.,Low
TICKET_001082,2026-09-04 11:50:58,NDM_003418,I cannot access my account and my password no longer works.,Medium
TICKET_001401,2026-09-30 12:01:02,NDM_003419,I am travelling and cannot access my normal device.,Low
TICKET_001925,2026-09-12 03:41:02,NDM_003422,Please help me update my registered mobile number.,High
TICKET_000248,2026-09-19 04:28:38,NDM_003422,My SIM card was replaced and I cannot log in.,Medium
TICKET_001836,2026-09-15 21:45:51,NDM_003426,I noticed a transfer that I do not recognise.,Low
TICKET_001809,2026-09-05 18:58:37,NDM_003429,I am travelling and cannot access my normal device.,Medium
TICKET_000079,2026-09-11 07:42:19,NDM_003435,My account is locked after several login attempts.,Low
TICKET_000734,2026-09-11 20:37:28,NDM_003438,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001368,2026-09-19 14:45:25,NDM_003440,I noticed a transfer that I do not recognise.,Low
TICKET_001406,2026-09-25 18:21:01,NDM_003442,Please help me update my registered mobile number.,Medium
TICKET_001997,2026-09-23 12:15:38,NDM_003444,There was a transaction on my account that I did not make.,Medium
TICKET_001210,2026-09-19 11:13:31,NDM_003448,I cannot access my account and my password no longer works.,Low
TICKET_001319,2026-09-26 19:48:01,NDM_003448,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001773,2026-09-14 08:53:08,NDM_003457,My SIM card was replaced and I cannot log in.,Low
TICKET_001820,2026-09-27 00:50:28,NDM_003466,There was a transaction on my account that I did not make.,High
TICKET_000376,2026-09-01 22:50:15,NDM_003467,I noticed a transfer that I do not recognise.,Low
TICKET_001932,2026-09-28 17:52:13,NDM_003472,My account is locked after several login attempts.,Low
TICKET_001848,2026-09-23 23:40:49,NDM_003476,My account is locked after several login attempts.,Low
TICKET_000058,2026-09-11 12:44:01,NDM_003477,I made this transaction myself but it is showing as pending.,Medium
TICKET_000078,2026-09-28 10:30:07,NDM_003484,My SIM card was replaced and I cannot log in.,Medium
TICKET_000566,2026-09-15 20:01:35,NDM_003492,I cannot access my account and my password no longer works.,Low
TICKET_001176,2026-09-20 15:10:15,NDM_003495,Please help me update my registered mobile number.,Low
TICKET_001687,2026-09-22 20:39:50,NDM_003495,There is no problem with my account; I need assistance with a payment.,High
TICKET_001681,2026-09-01 11:06:17,NDM_003506,My phone was lost and I need to secure my account.,Low
TICKET_001563,2026-09-05 23:16:00,NDM_003509,I received an OTP that I did not request.,Medium
TICKET_001438,2026-09-11 07:13:40,NDM_003512,I made this transaction myself but it is showing as pending.,Low
TICKET_001591,2026-09-25 10:31:00,NDM_003524,My SIM card was replaced and I cannot log in.,High
TICKET_001025,2026-09-14 01:25:12,NDM_003527,I am travelling and cannot access my normal device.,Low
TICKET_001580,2026-09-12 20:52:21,NDM_003528,There was a transaction on my account that I did not make.,High
TICKET_000146,2026-09-17 23:06:23,NDM_003532,My phone was lost and I need to secure my account.,Low
TICKET_001428,2026-09-28 13:41:32,NDM_003532,Please help me update my registered mobile number.,Low
TICKET_000477,2026-09-29 10:32:10,NDM_003533,My SIM card was replaced and I cannot log in.,Medium
TICKET_001141,2026-09-27 16:02:24,NDM_003537,Please help me update my registered mobile number.,Medium
TICKET_000137,2026-09-30 06:17:46,NDM_003537,I made this transaction myself but it is showing as pending.,Low
TICKET_001411,2026-09-11 01:39:28,NDM_003538,My phone was lost and I need to secure my account.,Low
TICKET_001657,2026-09-10 18:24:34,NDM_003547,Please help me update my registered mobile number.,Low
TICKET_001748,2026-09-04 04:23:44,NDM_003550,I received an OTP that I did not request.,Low
TICKET_000719,2026-09-15 20:57:47,NDM_003551,Please help me update my registered mobile number.,Medium
TICKET_000986,2026-09-04 06:14:50,NDM_003559,I cannot access my account and my password no longer works.,Low
TICKET_000736,2026-09-01 17:10:53,NDM_003567,My account is locked after several login attempts.,Low
