account_id,home_city,account_age_days,customer_segment,preferred_channel,device_platform,typical_transaction_amount,typical_daily_transactions,baseline_risk_tier,primary_device_id,primary_sim_hash
NDM_002855,Keetmanshoop,2164,Standard,USSD,iOS,155.92,5,Low,DEV_0002855,f4714a979bbba9c4
NDM_002856,Swakopmund,3636,Premium,Web,iOS,118.23,1,Low,DEV_0002856,0057dbbe4c3b274f
NDM_002857,Swakopmund,2443,Standard,USSD,iOS,643.07,3,Low,DEV_0002857,72bf4b46bbb4c7d4
NDM_002858,Walvis Bay,1924,Standard,USSD,Android,2334.94,2,Low,DEV_0002858,fab2fd2e0106aab8
NDM_002859,Keetmanshoop,1103,Premium,USSD,Android,592.57,3,Low,DEV_0002859,ccf7c80cd236adb5
NDM_002860,Swakopmund,1652,Premium,USSD,Android,674.75,2,Low,DEV_0002860,fbcf1680c45f0aa5
NDM_002861,Rundu,2449,Standard,Web,iOS,220.59,2,Low,DEV_0002861,cbb31e4cb475a043
NDM_002862,Keetmanshoop,3156,Standard,Web,iOS,1934.36,3,Low,DEV_0002862,10c30011bfef68ef
NDM_002863,Keetmanshoop,1694,Premium,USSD,iOS,332.95,5,Low,DEV_0002863,9ca1245551ee8272
NDM_002864,Rundu,2398,Standard,USSD,Android,486.78,4,Low,DEV_0002864,6a871ba5d29d4285
NDM_002865,Swakopmund,1332,Premium,USSD,Android,1223.51,5,Low,DEV_0002865,e3b4f638a1721867
NDM_002866,Swakopmund,1167,Standard,Mobile_App,Android,167.52,4,Low,DEV_0002866,c50e1009bc1aa6ce
NDM_002867,Swakopmund,3271,Standard,Web,iOS,1121.25,6,Low,DEV_0002867,91e6cd218d6e6b7f
NDM_002868,Swakopmund,2716,Standard,USSD,Android,459.71,1,Low,DEV_0002868,e6becce21c7b1ec5
NDM_002869,Walvis Bay,2065,Standard,USSD,Android,604.48,8,Low,DEV_0002869,93ac7afd3c215e07
NDM_002870,Swakopmund,3000,Standard,Mobile_App,Android,196.05,3,Low,DEV_0002870,d3d1c616ecffbccc
NDM_002871,Windhoek,1070,Standard,Web,iOS,674.33,2,Low,DEV_0002871,d1023165242e756a
NDM_002872,Oshakati,1728,Premium,USSD,Android,101.1,5,Low,DEV_0002872,41732c8d8807c0e9
NDM_002873,Windhoek,266,Standard,USSD,Android,98.29,4,Low,DEV_0002873,34fdbc990d69d4dc
NDM_002874,Windhoek,1529,Standard,Mobile_App,iOS,761.84,6,Low,DEV_0002874,c9a86a6748b23650
NDM_002875,Rundu,3051,Standard,USSD,Android,303.16,4,Low,DEV_0002875,bccc05383f809bad
NDM_002876,Windhoek,567,Premium,Web,iOS,1366.69,2,Medium,DEV_0002876,36351b8e924bdfc1
NDM_002877,Windhoek,217,Standard,USSD,Android,880.8,5,Low,DEV_0002877,64c22c15ae0199d3
NDM_002878,Keetmanshoop,2248,Premium,Web,Android,880.67,6,Low,DEV_0002878,168398586f64875b
NDM_002879,Swakopmund,3555,Standard,USSD,Android,117.83,5,Low,DEV_0002879,776df7428caf0d9f
NDM_002880,Walvis Bay,1117,Business,Web,Android,365.46,6,Low,DEV_0002880,dce1c48a0bfc04d6
NDM_002881,Windhoek,2157,Premium,USSD,Android,1000.55,2,Low,DEV_0002881,39ce9ac12613a7e2
NDM_002882,Oshakati,2760,Standard,USSD,iOS,583.01,4,Medium,DEV_0002882,8b736ed1c7865686
NDM_002883,Swakopmund,2080,Standard,Web,Android,1933.08,3,Low,DEV_0002883,96634cf2e64fab97
NDM_002884,Windhoek,1564,Standard,Mobile_App,iOS,189.72,3,Low,DEV_0002884,4bef90cbae98d97c
NDM_002885,Oshakati,2643,Standard,Web,Android,750.45,3,High,DEV_0002885,b5e7a61dc7dd129b
NDM_002886,Windhoek,2653,Standard,Web,Android,405.28,4,Medium,DEV_0002886,f7406683b617ce10
NDM_002887,Windhoek,1623,Standard,Web,Android,452.98,1,Low,DEV_0002887,724d2561951282ef
NDM_002888,Walvis Bay,1481,Premium,USSD,Android,478.08,1,Medium,DEV_0002888,81f13354e0ede8fe
NDM_002889,Windhoek,2156,Standard,Web,iOS,525.49,6,Low,DEV_0002889,0ecda2d0c81f5eeb
NDM_002890,Keetmanshoop,1133,Premium,USSD,Android,596.87,1,Low,DEV_0002890,357a64ff61548d2e
NDM_002891,Windhoek,2641,Premium,USSD,iOS,1666.4,2,Medium,DEV_0002891,28a23a64bd996ba5
NDM_002892,Walvis Bay,1715,Standard,Mobile_App,iOS,1022.77,3,Low,DEV_0002892,95fcc13d21359a09
NDM_002893,Swakopmund,2380,Standard,USSD,Android,249.59,4,Low,DEV_0002893,d29bf95c48ba7ade
NDM_002894,Rundu,1371,Standard,USSD,Android,326.84,5,Low,DEV_0002894,c33b98d4c7932c85
NDM_002895,Windhoek,1886,Premium,Web,iOS,594.89,2,Low,DEV_0002895,119deec0c427e00c
NDM_002896,Windhoek,2866,Standard,USSD,Android,1043.93,1,Low,DEV_0002896,ec2e045c49ebd322
NDM_002897,Swakopmund,2114,Premium,Web,Android,530.11,2,Low,DEV_0002897,e64bd53a3810439c
NDM_002898,Swakopmund,171,Standard,USSD,iOS,450.87,2,High,DEV_0002898,1233633dd5a811e0
NDM_002899,Oshakati,2439,Standard,USSD,iOS,1104.94,5,Low,DEV_0002899,7ddcc7db80f99b7c
NDM_002900,Swakopmund,3140,Standard,Mobile_App,Android,909.2,3,Low,DEV_0002900,507e53e919b4048d
NDM_002901,Swakopmund,91,Standard,USSD,Android,184.14,5,Low,DEV_0002901,a77c6d8e3a8dfa9f
NDM_002902,Windhoek,294,Standard,USSD,Android,245.43,2,Low,DEV_0002902,e3e70998bf319787
NDM_002903,Swakopmund,2729,Standard,USSD,Android,296.0,2,Medium,DEV_0002903,4bc8bea8dda703ab
NDM_002904,Windhoek,1902,Standard,USSD,Android,817.94,2,Low,DEV_0002904,b61a4624e9be51ea
NDM_002905,Windhoek,3301,Standard,USSD,iOS,360.81,5,Low,DEV_0002905,40ef02d412c33a8d
NDM_002906,Windhoek,1247,Standard,Web,Android,499.31,5,Low,DEV_0002906,7c015ba97c714b58
NDM_002907,Keetmanshoop,1798,Premium,USSD,Android,273.09,6,Low,DEV_0002907,1f367f7ca23336d0
NDM_002908,Walvis Bay,691,Standard,USSD,Android,378.28,5,Low,DEV_0002908,c24c98dd9e06bb6c
NDM_002909,Windhoek,337,Premium,Web,Android,562.18,5,Low,DEV_0002909,ee4aa17bacd0f568
NDM_002910,Swakopmund,2312,Standard,Web,Android,361.63,6,Medium,DEV_0002910,e41d490670df62f0
NDM_002911,Rundu,3140,Standard,Web,iOS,1019.79,4,Low,DEV_0002911,04c3e09c157ebb28
NDM_002912,Windhoek,2988,Standard,USSD,iOS,503.01,4,Low,DEV_0002912,51ca7e26cbd77f6a
NDM_002913,Oshakati,1192,Standard,USSD,Android,355.86,6,Low,DEV_0002913,551e34f1aa22dc36
NDM_002914,Rundu,368,Standard,Web,Android,973.05,5,Low,DEV_0002914,a7d0cf1f37b091ee
NDM_002915,Windhoek,2089,Premium,USSD,Android,207.49,5,High,DEV_0002915,a47bc60c261ec2ec
NDM_002916,Oshakati,3002,Standard,USSD,iOS,826.67,1,Low,DEV_0002916,36f3c6605371a25d
NDM_002917,Walvis Bay,2603,Standard,Mobile_App,Android,1455.94,5,Medium,DEV_0002917,8f5076c59a3fc32a
NDM_002918,Windhoek,2571,Standard,Web,Android,969.4,3,Low,DEV_0002918,4341cc66291d0162
NDM_002919,Rundu,3366,Standard,USSD,Android,188.32,3,Medium,DEV_0002919,b0753f1a15faf3b4
NDM_002920,Oshakati,2825,Premium,USSD,Android,232.7,2,Low,DEV_0002920,3a6df8f70c6ae302
NDM_002921,Windhoek,3134,Standard,USSD,Android,284.88,1,High,DEV_0002921,a545e8a35a081b15
NDM_002922,Keetmanshoop,2866,Standard,USSD,Android,221.93,3,Low,DEV_0002922,034c05d8f244c1fb
NDM_002923,Walvis Bay,1503,Standard,USSD,Android,276.87,8,Low,DEV_0002923,d5c467feec89e8ab
NDM_002924,Windhoek,1868,Standard,Web,Android,623.46,5,Low,DEV_0002924,c8142cfdad91ac6a
NDM_002925,Oshakati,121,Standard,USSD,Android,108.74,6,Low,DEV_0002925,619e6bb22df111c7
NDM_002926,Windhoek,3572,Standard,Web,Android,203.93,3,Low,DEV_0002926,19263a309fde1457
NDM_002927,Swakopmund,1926,Standard,USSD,Android,353.24,2,Low,DEV_0002927,74c57d5901c3eebe
NDM_002928,Rundu,1275,Standard,USSD,Android,608.83,4,Medium,DEV_0002928,8cb77577a7e1435a
NDM_002929,Oshakati,3580,Standard,Web,Android,264.65,3,Low,DEV_0002929,0d99ec0ba0a7409b
NDM_002930,Rundu,1006,Premium,USSD,Android,765.31,7,Medium,DEV_0002930,e7aecf469f5a2c3e
NDM_002931,Walvis Bay,1863,Standard,Web,Android,1537.39,3,Low,DEV_0002931,d5472a07bfb1863b
NDM_002932,Keetmanshoop,1375,Standard,Web,Android,1350.54,2,Low,DEV_0002932,711557087d13e8ad
NDM_002933,Swakopmund,2482,Standard,Mobile_App,iOS,231.2,4,Medium,DEV_0002933,dbab4fddcd38d510
NDM_002934,Swakopmund,918,Standard,Web,Android,517.02,5,Medium,DEV_0002934,e87c1cbddb40f129
NDM_002935,Swakopmund,882,Standard,Web,iOS,963.38,6,Low,DEV_0002935,5507123fe4244570
NDM_002936,Swakopmund,1399,Standard,Mobile_App,Android,794.4,6,Low,DEV_0002936,31d3f1f9b6a66e4f
NDM_002937,Windhoek,3164,Standard,USSD,Android,100.8,5,Medium,DEV_0002937,b67c38b137e769d9
NDM_002938,Walvis Bay,3591,Standard,Web,Android,682.85,5,Low,DEV_0002938,d3fc873d7a0c7bb3
NDM_002939,Windhoek,2951,Premium,USSD,iOS,1100.48,4,Medium,DEV_0002939,a5d2803247c0606d
NDM_002940,Windhoek,2812,Standard,USSD,Android,338.31,4,Low,DEV_0002940,671ac991447b8782
NDM_002941,Swakopmund,644,Standard,Web,Android,164.59,4,Low,DEV_0002941,65835a36ee35811b
NDM_002942,Windhoek,716,Premium,USSD,iOS,528.26,2,Low,DEV_0002942,2338b087630eb6f4
NDM_002943,Windhoek,460,Standard,Web,iOS,612.13,3,Medium,DEV_0002943,9df59c95073d7d97
NDM_002944,Walvis Bay,3381,Standard,USSD,Android,1905.12,2,Low,DEV_0002944,58b91cd29f2a7617
NDM_002945,Oshakati,1814,Standard,USSD,iOS,161.12,7,Low,DEV_0002945,e3a94f0efa0289f7
NDM_002946,Windhoek,265,Standard,USSD,Android,222.23,5,Low,DEV_0002946,e2b791bd63a53ef6
NDM_002947,Keetmanshoop,2779,Standard,USSD,Android,1137.2,3,Low,DEV_0002947,ee379024b1a976f3
NDM_002948,Windhoek,1350,Premium,USSD,iOS,1275.37,4,Low,DEV_0002948,f7e1d265487f2f67
NDM_002949,Windhoek,2349,Standard,Web,iOS,308.42,3,Low,DEV_0002949,6e02d3ab31c2903c
NDM_002950,Windhoek,2762,Standard,Mobile_App,Android,544.98,3,Low,DEV_0002950,94ae1607e8fa65a8
NDM_002951,Windhoek,399,Standard,Mobile_App,Android,517.04,5,Medium,DEV_0002951,7ea1a9006009bbb5
NDM_002952,Windhoek,2869,Standard,USSD,Android,422.09,5,Low,DEV_0002952,d4a6ce5ee44f13c2
NDM_002953,Walvis Bay,3068,Standard,USSD,Android,394.32,3,Low,DEV_0002953,be9d274ab0441319
NDM_002954,Windhoek,2077,Standard,USSD,Android,80.76,2,Medium,DEV_0002954,12b8b668b958162d
NDM_002955,Walvis Bay,588,Standard,Web,iOS,81.65,2,Medium,DEV_0002955,99396e9956ac3b34
NDM_002956,Keetmanshoop,2573,Standard,USSD,Android,791.27,5,Low,DEV_0002956,c63fb5c57d445580
NDM_002957,Swakopmund,2121,Standard,Mobile_App,Android,245.27,4,Low,DEV_0002957,1705448cf8bddb5c
NDM_002958,Keetmanshoop,831,Standard,USSD,iOS,241.7,3,Low,DEV_0002958,b93d0c7aa6ef585b
NDM_002959,Walvis Bay,351,Premium,USSD,Android,289.98,6,Low,DEV_0002959,52aee66060c62d61
NDM_002960,Windhoek,211,Business,USSD,Android,375.49,5,Low,DEV_0002960,ea5357f78db0474f
NDM_002961,Windhoek,903,Standard,Web,Android,273.77,6,Low,DEV_0002961,09644761d3115f90
NDM_002962,Oshakati,341,Standard,USSD,Android,442.16,4,Low,DEV_0002962,16d8d07ced8e6710
NDM_002963,Windhoek,1392,Standard,USSD,Android,1705.81,7,Low,DEV_0002963,4383a6a6cc5b633f
NDM_002964,Oshakati,1318,Standard,USSD,Android,544.93,1,Low,DEV_0002964,cae4a360a340457d
NDM_002965,Swakopmund,1748,Standard,USSD,Android,360.19,3,Low,DEV_0002965,a044d9d42c38b87b
NDM_002966,Swakopmund,2501,Standard,USSD,Android,943.99,6,Low,DEV_0002966,90999f0b6b1bbeb8
NDM_002967,Windhoek,2807,Standard,Web,Android,444.55,3,Medium,DEV_0002967,e2dfcbf9733fd130
NDM_002968,Walvis Bay,2626,Standard,USSD,Android,648.64,1,Low,DEV_0002968,8118244bd591f1c9
NDM_002969,Swakopmund,3475,Premium,Web,iOS,1496.72,2,Low,DEV_0002969,57784dd3acd2e9a3
NDM_002970,Windhoek,1637,Standard,USSD,Android,355.43,4,Medium,DEV_0002970,32c03723137e6c3e
NDM_002971,Windhoek,69,Standard,USSD,Android,193.19,3,Medium,DEV_0002971,7555dbc38cb1c02a
NDM_002972,Rundu,3571,Standard,USSD,Android,383.9,2,Low,DEV_0002972,b406403afcbb188f
NDM_002973,Keetmanshoop,1023,Standard,USSD,Android,224.28,2,Low,DEV_0002973,644186c093f8a838
NDM_002974,Swakopmund,543,Standard,Web,Android,105.49,8,Low,DEV_0002974,3ced2346a134d5b1
NDM_002975,Windhoek,2846,Standard,USSD,Android,597.68,4,Low,DEV_0002975,4fa3cb2e0a44574f
NDM_002976,Windhoek,1200,Premium,USSD,Android,241.08,4,Low,DEV_0002976,6684a9982d3db97b
NDM_002977,Walvis Bay,2568,Standard,USSD,Android,311.94,5,Medium,DEV_0002977,8145d40390094366
NDM_002978,Swakopmund,3050,Standard,USSD,Android,1340.42,4,Medium,DEV_0002978,4a5d02f0e558ee1c
NDM_002979,Keetmanshoop,2360,Standard,USSD,Android,550.94,7,Low,DEV_0002979,0321d8ef686d8c44
NDM_002980,Rundu,2852,Standard,Mobile_App,Android,373.72,4,Low,DEV_0002980,6b7994806ffa8065
NDM_002981,Windhoek,2976,Standard,USSD,Android,1272.95,2,Low,DEV_0002981,b6019353a2bc6db6
NDM_002982,Swakopmund,2253,Standard,Mobile_App,Android,532.37,3,Low,DEV_0002982,61b17b01e2a23cdf
NDM_002983,Swakopmund,3636,Standard,USSD,Android,1020.39,4,Low,DEV_0002983,b22e17b118da91d8
NDM_002984,Walvis Bay,369,Standard,USSD,Android,398.51,5,Low,DEV_0002984,8d663a8e92179f3b
NDM_002985,Keetmanshoop,702,Premium,USSD,Android,154.32,3,Low,DEV_0002985,28ecbe0289bf1540
NDM_002986,Walvis Bay,3584,Standard,USSD,iOS,450.72,4,Low,DEV_0002986,f261ebe927616967
NDM_002987,Oshakati,1648,Standard,USSD,Android,396.42,1,Low,DEV_0002987,225baeb3b67772d0
NDM_002988,Keetmanshoop,413,Premium,USSD,iOS,694.24,5,Low,DEV_0002988,a628447e61f24716
NDM_002989,Windhoek,535,Standard,USSD,iOS,786.34,4,Low,DEV_0002989,7aa6f7ae82897cdb
NDM_002990,Keetmanshoop,1596,Standard,Web,Android,601.9,4,Low,DEV_0002990,50616909459fb8ca
NDM_002991,Windhoek,896,Standard,Web,Android,778.31,4,Low,DEV_0002991,c57d51df267ffc34
NDM_002992,Windhoek,3014,Standard,Mobile_App,Android,158.55,2,Medium,DEV_0002992,c90a71a8a2001b10
NDM_002993,Windhoek,815,Standard,USSD,Android,465.25,6,Low,DEV_0002993,f3df0df6881c1107
NDM_002994,Oshakati,2664,Standard,USSD,Android,405.93,5,Medium,DEV_0002994,6e5d004c05a439e3
NDM_002995,Windhoek,474,Standard,Web,Android,741.15,1,Low,DEV_0002995,6166b37f7465d407
NDM_002996,Windhoek,2516,Standard,USSD,iOS,681.48,4,Low,DEV_0002996,d139775b7f886d78
NDM_002997,Walvis Bay,3446,Premium,USSD,iOS,623.3,5,Low,DEV_0002997,14b19ddb9a185930
NDM_002998,Rundu,576,Standard,USSD,Android,1312.67,3,Low,DEV_0002998,288d1558ed89989f
NDM_002999,Swakopmund,588,Business,Web,iOS,440.91,5,Low,DEV_0002999,0c4efe4d2984f1de
NDM_003000,Windhoek,1431,Premium,USSD,Android,1325.91,7,Low,DEV_0003000,5445cf943b6e9c49
NDM_003001,Walvis Bay,101,Standard,USSD,Android,198.0,6,Low,DEV_0003001,9f19ae5922ab4f25
NDM_003002,Windhoek,2762,Standard,USSD,Android,505.9,4,Medium,DEV_0003002,0c2bd4ef2b024381
NDM_003003,Oshakati,3359,Standard,USSD,Android,1814.63,3,Low,DEV_0003003,aedb5fe1b536d1d4
NDM_003004,Swakopmund,99,Standard,USSD,Android,2955.04,4,Low,DEV_0003004,6374e41f418b65e5
NDM_003005,Keetmanshoop,1691,Standard,Web,Android,1824.77,2,High,DEV_0003005,e639946e16aaaf83
NDM_003006,Windhoek,2962,Standard,USSD,Android,393.76,2,Low,DEV_0003006,607e2efa923b614d
NDM_003007,Keetmanshoop,161,Standard,USSD,iOS,162.68,6,Low,DEV_0003007,0be454405c17230d
NDM_003008,Windhoek,2770,Standard,USSD,Android,2394.48,3,Medium,DEV_0003008,7a5bd9af50505f0d
NDM_003009,Oshakati,1918,Standard,Mobile_App,Android,392.39,3,Low,DEV_0003009,72e18626eabb6f27
NDM_003010,Windhoek,1678,Standard,Mobile_App,Android,137.57,4,Low,DEV_0003010,9215ca2a1fbba2d5
NDM_003011,Swakopmund,3253,Premium,Web,Android,1122.64,6,Low,DEV_0003011,f33829bc0f03a0c0
NDM_003012,Oshakati,1673,Premium,USSD,Android,260.07,6,Low,DEV_0003012,29e5e42f4a086ca1
NDM_003013,Windhoek,120,Standard,Mobile_App,Android,390.87,3,Low,DEV_0003013,05222ac4bfd3b4ae
NDM_003014,Walvis Bay,1104,Premium,USSD,Android,95.95,3,Low,DEV_0003014,7c29bcec55282143
NDM_003015,Swakopmund,1919,Standard,USSD,Android,561.99,6,Low,DEV_0003015,94360e2c344a5a26
NDM_003016,Keetmanshoop,900,Premium,USSD,Android,222.21,6,Low,DEV_0003016,d0b1bad6183331fd
NDM_003017,Rundu,79,Standard,USSD,Android,5080.43,3,Medium,DEV_0003017,4ea27177489a3d2d
NDM_003018,Swakopmund,2625,Standard,USSD,iOS,303.32,4,Low,DEV_0003018,06f8888d62389f87
NDM_003019,Windhoek,398,Standard,USSD,Android,541.86,6,Low,DEV_0003019,2d89497063d5c9ce
NDM_003020,Windhoek,3123,Standard,USSD,Android,217.08,2,Low,DEV_0003020,d7f100a46cb5f164
NDM_003021,Windhoek,2620,Standard,USSD,iOS,422.37,1,Medium,DEV_0003021,320b98675bf4f6ad
NDM_003022,Oshakati,2116,Standard,USSD,iOS,213.87,2,Low,DEV_0003022,638cbd37886b8197
NDM_003023,Windhoek,2406,Standard,USSD,Android,571.81,5,Low,DEV_0003023,11537e4715aba172
NDM_003024,Oshakati,437,Standard,Web,Android,147.6,6,Low,DEV_0003024,5c284164cb7b8ebe
NDM_003025,Rundu,2208,Standard,USSD,Android,148.99,7,Medium,DEV_0003025,2c07be55de634a60
NDM_003026,Windhoek,1602,Standard,USSD,Android,82.07,4,Low,DEV_0003026,9e9ba5e1d384a55e
NDM_003027,Walvis Bay,1093,Business,USSD,Android,1652.13,4,Low,DEV_0003027,1a1f02fd3d21204b
NDM_003028,Windhoek,3366,Standard,USSD,iOS,713.03,4,Low,DEV_0003028,60725e2f03fe09c7
NDM_003029,Windhoek,1943,Standard,USSD,Android,1210.43,5,Medium,DEV_0003029,2b72b57e9fd487f8
NDM_003030,Windhoek,2228,Standard,USSD,Android,527.13,5,Medium,DEV_0003030,5491ed9bb65970ff
NDM_003031,Windhoek,3123,Standard,Web,Android,96.28,5,Low,DEV_0003031,a8ba79a8671479b0
NDM_003032,Keetmanshoop,1522,Standard,USSD,Android,538.93,7,Medium,DEV_0003032,e6fcca7ae30276dc
NDM_003033,Rundu,2408,Standard,USSD,Android,98.36,3,Low,DEV_0003033,ffa23b7080e2fafc
NDM_003034,Windhoek,1742,Standard,USSD,Android,859.28,3,Low,DEV_0003034,8763a86dc5e637ad
NDM_003035,Windhoek,3497,Standard,Mobile_App,Android,408.96,6,Low,DEV_0003035,8615747500316a06
NDM_003036,Walvis Bay,2067,Premium,USSD,Android,759.49,3,Low,DEV_0003036,dcee93f4104f341d
NDM_003037,Swakopmund,904,Standard,USSD,Android,1622.46,6,Low,DEV_0003037,565bdee92ff9a82f
NDM_003038,Windhoek,1841,Premium,Web,Android,469.77,4,Low,DEV_0003038,30c1172dc6b3cfb7
NDM_003039,Windhoek,3320,Standard,Web,Android,417.04,6,Low,DEV_0003039,1ad7686a3cdc40f2
NDM_003040,Windhoek,2172,Standard,USSD,Android,504.26,3,Low,DEV_0003040,d960ddbb7d91dfd6
NDM_003041,Swakopmund,2910,Standard,Web,Android,320.92,3,Medium,DEV_0003041,2d035353edcf4cec
NDM_003042,Oshakati,1842,Premium,Web,Android,530.98,5,Low,DEV_0003042,6a83a2b2acb386a2
NDM_003043,Swakopmund,2215,Standard,USSD,Android,181.32,5,Low,DEV_0003043,fef1c82e6a32573c
NDM_003044,Keetmanshoop,375,Standard,Web,Android,710.68,2,Low,DEV_0003044,832774a42366ea5d
NDM_003045,Swakopmund,2990,Standard,USSD,Android,524.63,3,Medium,DEV_0003045,9e8731d0fd38cd2f
NDM_003046,Rundu,1188,Standard,Web,Android,1178.38,8,Medium,DEV_0003046,b03f13e9c99b813e
NDM_003047,Keetmanshoop,102,Standard,Web,iOS,687.05,4,Low,DEV_0003047,730cb03eeb7ce149
NDM_003048,Oshakati,295,Premium,USSD,iOS,310.9,4,Low,DEV_0003048,fc09dde1841fac22
NDM_003049,Oshakati,1052,Standard,USSD,iOS,688.58,2,Low,DEV_0003049,86b7de6c8697cd08
NDM_003050,Walvis Bay,604,Standard,USSD,Android,662.47,7,Low,DEV_0003050,e37d1e907b957c16
NDM_003051,Windhoek,1246,Standard,Web,iOS,314.17,4,Medium,DEV_0003051,7683a5ca177d3b15
NDM_003052,Windhoek,1551,Standard,USSD,Android,516.46,6,Low,DEV_0003052,6cda5b0223f959e8
NDM_003053,Windhoek,2142,Standard,Web,iOS,2304.18,4,Low,DEV_0003053,175249330244297a
NDM_003054,Windhoek,3558,Premium,USSD,Android,1085.14,6,Medium,DEV_0003054,1696a49f933f159f
NDM_003055,Walvis Bay,2649,Standard,USSD,Android,132.87,3,Low,DEV_0003055,3c8653e6c9e7fd28
NDM_003056,Windhoek,687,Premium,USSD,iOS,216.15,2,Low,DEV_0003056,bd81fca13860d42b
NDM_003057,Swakopmund,1406,Standard,USSD,Android,560.93,6,Low,DEV_0003057,348605f06b211ff3
NDM_003058,Swakopmund,1205,Standard,USSD,Android,330.18,3,Low,DEV_0003058,f95bc9b101e5aef6
NDM_003059,Windhoek,1981,Premium,Mobile_App,Android,497.47,3,Low,DEV_0003059,b3b3961b07181f1d
NDM_003060,Windhoek,1267,Standard,Web,Android,827.57,3,Medium,DEV_0003060,5e228069300f8473
NDM_003061,Oshakati,1367,Standard,USSD,Android,365.55,4,Low,DEV_0003061,d717f24ef62de106
NDM_003062,Windhoek,3264,Premium,USSD,Android,197.73,4,Medium,DEV_0003062,2a175f4b63a79af1
NDM_003063,Rundu,3061,Premium,Web,Android,320.23,3,Low,DEV_0003063,364ce03fb5d3894a
NDM_003064,Windhoek,1405,Standard,USSD,Android,635.88,6,Low,DEV_0003064,eda99ed37885296f
NDM_003065,Keetmanshoop,795,Standard,Web,Android,694.17,4,Low,DEV_0003065,5bea092435236313
NDM_003066,Swakopmund,657,Standard,USSD,iOS,288.86,4,Low,DEV_0003066,ae476ea70a63975a
NDM_003067,Windhoek,1556,Standard,USSD,Android,380.31,4,Low,DEV_0003067,59bf48eff58e4f90
NDM_003068,Walvis Bay,1062,Business,USSD,Android,364.74,2,Low,DEV_0003068,6f6495f0771096f8
NDM_003069,Swakopmund,3316,Standard,Web,iOS,623.76,2,Low,DEV_0003069,108874b3b970a0aa
NDM_003070,Windhoek,3494,Standard,Web,Android,172.82,1,Low,DEV_0003070,1cbb385cd628a99f
NDM_003071,Windhoek,1642,Standard,USSD,Android,389.7,5,Low,DEV_0003071,abe22e7a32d8ad84
NDM_003072,Keetmanshoop,2199,Standard,USSD,Android,153.96,4,Medium,DEV_0003072,630148a4d2349a07
NDM_003073,Keetmanshoop,3252,Premium,Web,Android,567.68,4,High,DEV_0003073,b6556fe5bbaffd72
NDM_003074,Windhoek,3359,Standard,USSD,Android,194.53,2,Low,DEV_0003074,9f384907a0cbb8af
NDM_003075,Oshakati,229,Standard,USSD,Android,350.76,2,Low,DEV_0003075,08e96ce574e75b6a
NDM_003076,Windhoek,2617,Standard,USSD,iOS,262.65,4,Low,DEV_0003076,8db68f4865c85b42
NDM_003077,Windhoek,1434,Standard,USSD,Android,345.5,2,Low,DEV_0003077,4c8c0ffcbb6cf789
NDM_003078,Rundu,526,Standard,Mobile_App,Android,347.13,4,Low,DEV_0003078,5c6ba3358e526a68
NDM_003079,Rundu,2474,Premium,USSD,iOS,589.58,4,Low,DEV_0003079,be62773c212f9244
NDM_003080,Oshakati,925,Standard,USSD,Android,327.72,7,Low,DEV_0003080,3e354ef6c82d360e
NDM_003081,Windhoek,528,Standard,USSD,iOS,254.85,4,Low,DEV_0003081,20a4b0ea4cbbf56a
NDM_003082,Walvis Bay,2177,Business,USSD,iOS,1523.76,1,Low,DEV_0003082,d2f077636da41b07
NDM_003083,Swakopmund,964,Standard,USSD,iOS,2291.0,4,Low,DEV_0003083,cd89c0ca52a2517a
NDM_003084,Walvis Bay,724,Standard,USSD,Android,611.25,2,Low,DEV_0003084,d9a74142e65d36c8
NDM_003085,Windhoek,3122,Standard,USSD,Android,511.33,5,Low,DEV_0003085,cc77f6fd00f4d3e5
NDM_003086,Walvis Bay,1221,Standard,USSD,Android,546.14,1,Low,DEV_0003086,01d5a3f8e4bfbf5d
NDM_003087,Windhoek,2117,Standard,Web,Android,1121.11,3,Low,DEV_0003087,0d3add8fd089a510
NDM_003088,Oshakati,2957,Standard,Web,Android,795.94,4,Low,DEV_0003088,58a1346a30c5cfe3
NDM_003089,Swakopmund,253,Standard,USSD,Android,915.02,3,Low,DEV_0003089,8fb7ae42c0bdd3af
NDM_003090,Oshakati,998,Standard,USSD,Android,567.24,3,Low,DEV_0003090,e9b47d208992a803
NDM_003091,Windhoek,3469,Standard,Mobile_App,Android,257.33,5,Low,DEV_0003091,85829754278bd0f2
NDM_003092,Walvis Bay,1613,Standard,Web,Android,334.74,12,Low,DEV_0003092,d6c6cb92aa45ad2c
NDM_003093,Windhoek,443,Standard,USSD,Android,329.15,2,Low,DEV_0003093,065258e726a1f2fe
NDM_003094,Rundu,2848,Standard,USSD,Android,371.3,5,Low,DEV_0003094,e9b0705c460501ce
NDM_003095,Windhoek,3046,Standard,Web,iOS,809.35,2,Low,DEV_0003095,62d28ab862a930c4
NDM_003096,Swakopmund,2878,Premium,Mobile_App,Android,330.99,3,Medium,DEV_0003096,245f78299bb7d44a
NDM_003097,Swakopmund,2313,Standard,USSD,Android,638.73,5,Low,DEV_0003097,45c50e28406c2279
NDM_003098,Oshakati,1255,Standard,USSD,iOS,417.94,1,Low,DEV_0003098,6e1df45084eb697b
NDM_003099,Swakopmund,1025,Premium,Web,Android,1328.29,2,Medium,DEV_0003099,a5c2453afcbf7979
