event_id,account_id,timestamp,device_id,login_result,mfa_flag,failure_reason,latitude,longitude,is_account_takeover
AUTH005822,ACC100741,2026-06-15 18:38:00,DEV01595,success,0,bad_password,-18.0454,19.8156,0
AUTH005823,ACC100362,2026-07-27 07:21:00,DEV03863,success,1,none,-17.8439,15.6169,0
AUTH005824,ACC100244,2026-07-02 16:58:00,DEV03337,success,1,none,-22.6594,14.4326,0
AUTH005825,ACC100384,2026-07-05 20:54:00,DEV00202,success,1,none,-17.8487,15.6562,0
AUTH005826,ACC100150,2026-07-29 07:49:00,DEV04901,success,1,none,-22.5505,17.059,0
AUTH005827,ACC100444,2026-06-01 21:18:00,DEV04336,success,1,none,-18.0573,19.814,0
AUTH005828,ACC100043,2026-07-03 21:28:00,DEV03863,success,1,bad_password,-26.5309,18.0856,0
AUTH005829,ACC100586,2026-07-01 23:47:00,DEV00886,success,1,none,-17.7234,15.6587,0
AUTH005830,ACC100599,2026-06-19 09:49:00,DEV02309,success,1,none,-26.6228,18.1539,0
AUTH005831,ACC100033,2026-06-22 06:46:00,DEV03697,success,1,none,-26.5767,18.1292,0
AUTH005832,ACC100291,2026-07-07 03:46:00,DEV00428,success,1,none,-22.6967,14.5572,0
AUTH005833,ACC100427,2026-06-30 08:36:00,DEV00470,success,1,none,-22.7725,14.5153,0
AUTH005834,ACC100014,2026-07-26 16:26:00,DEV04207,success,1,none,-26.5575,18.1556,0
AUTH005835,ACC100219,2026-06-18 09:18:00,DEV03185,success,1,none,-22.4996,17.0406,0
AUTH005836,ACC100524,2026-06-14 21:01:00,DEV02936,success,1,none,-22.9372,14.5151,0
AUTH005837,ACC100791,2026-06-03 06:05:00,DEV01276,failed,1,bad_password,-22.5237,17.0171,0
AUTH005838,ACC100340,2026-06-06 13:55:00,DEV03822,success,1,bad_password,-26.599,18.1211,0
AUTH005839,ACC100506,2026-07-22 04:37:00,DEV03449,success,0,none,-26.6363,18.1686,0
AUTH005840,ACC100156,2026-07-10 04:13:00,DEV00223,failed,0,none,-17.7133,15.6543,0
AUTH005841,ACC100157,2026-07-15 07:46:00,DEV00313,success,1,none,-22.888,14.5452,0
AUTH005842,ACC100580,2026-07-04 00:16:00,DEV03215,success,1,bad_password,-17.9387,19.72,0
AUTH005843,ACC100250,2026-06-13 14:27:00,DEV02588,success,1,bad_password,-23.0143,14.5853,0
AUTH005844,ACC100454,2026-06-25 07:04:00,DEV03613,success,1,none,-22.6841,14.5267,0
AUTH005845,ACC100519,2026-07-16 14:29:00,DEV02286,success,1,none,-22.507,16.9809,0
AUTH005846,ACC100089,2026-07-02 02:39:00,DEV04377,success,1,bad_password,-17.7549,15.6295,0
AUTH005847,ACC100125,2026-06-17 18:01:00,DEV03166,success,1,none,-22.5665,17.1086,0
AUTH005848,ACC100103,2026-07-03 14:36:00,DEV02178,failed,0,none,-22.6288,14.6301,0
AUTH005849,ACC100525,2026-07-30 11:59:00,DEV00791,success,1,none,-17.8546,15.6089,0
AUTH005850,ACC100357,2026-07-08 09:49:00,DEV02185,success,1,none,-18.0159,19.7694,0
AUTH005851,ACC100158,2026-06-29 03:12:00,DEV01528,success,1,none,-22.6611,17.0547,0
AUTH005852,ACC100556,2026-06-16 00:27:00,DEV03123,success,1,bad_password,-26.5993,18.1232,0
AUTH005853,ACC100762,2026-06-20 14:59:00,DEV04836,success,0,bad_password,-22.5555,17.1376,0
AUTH005854,ACC100328,2026-06-22 04:46:00,DEV03492,success,0,none,-17.8159,15.7016,0
AUTH005855,ACC100602,2026-07-24 09:50:00,DEV04759,success,1,bad_password,-17.9005,19.825,0
AUTH005856,ACC100084,2026-07-08 15:04:00,DEV00978,success,1,none,-22.9334,14.5521,0
AUTH005857,ACC100030,2026-07-05 09:23:00,DEV04259,success,1,bad_password,-22.6066,17.048,0
AUTH005858,ACC100239,2026-06-06 23:23:00,DEV02177,success,1,none,-17.9364,19.7218,0
AUTH005859,ACC100702,2026-07-24 07:25:00,DEV00724,success,0,none,-17.7687,15.6508,0
AUTH005860,ACC100432,2026-06-30 10:30:00,DEV03569,success,0,bad_otp,-12.0521,18.9618,1
AUTH005861,ACC100622,2026-07-10 11:59:00,DEV01880,success,1,bad_password,-17.7753,15.8051,0
AUTH005862,ACC100560,2026-07-15 22:53:00,DEV04203,success,0,none,-22.914,14.5865,0
AUTH005863,ACC100652,2026-07-05 14:06:00,DEV02460,success,1,none,-22.4784,17.0448,0
AUTH005864,ACC100148,2026-06-24 22:05:00,DEV02475,success,1,none,-22.6772,14.587,0
AUTH005865,ACC100086,2026-06-10 00:43:00,DEV00671,success,0,none,-18.0472,19.8185,0
AUTH005866,ACC100417,2026-07-23 05:22:00,DEV00795,success,1,bad_password,-17.9993,19.7698,0
AUTH005867,ACC100552,2026-06-01 21:43:00,DEV03319,success,1,none,-22.5998,17.0022,0
AUTH005868,ACC100567,2026-07-06 11:46:00,DEV02765,success,1,none,-22.9487,14.5404,0
AUTH005869,ACC100484,2026-07-24 06:00:00,DEV01864,failed,1,device_mismatch,-20.7581,15.6891,1
AUTH005870,ACC100097,2026-06-17 10:40:00,DEV02930,success,1,none,-17.9386,19.7957,0
AUTH005871,ACC100209,2026-07-24 23:55:00,DEV04540,success,1,none,-22.6403,14.5628,0
AUTH005872,ACC100336,2026-07-20 01:24:00,DEV00117,success,1,bad_password,-22.6852,14.5473,0
AUTH005873,ACC100644,2026-06-20 00:10:00,DEV04474,failed,1,none,-22.7034,14.4796,0
AUTH005874,ACC100265,2026-06-20 21:57:00,DEV02379,success,0,none,-22.8566,14.5644,0
AUTH005875,ACC100094,2026-07-29 18:16:00,DEV01983,success,1,none,-17.8322,15.6872,0
AUTH005876,ACC100567,2026-07-03 06:48:00,DEV02765,success,1,bad_password,-22.9772,14.4888,0
AUTH005877,ACC100196,2026-06-30 05:03:00,DEV01133,success,1,bad_password,-22.6037,16.9965,0
AUTH005878,ACC100447,2026-06-27 21:14:00,DEV01865,success,0,bad_password,-22.9344,14.4686,0
AUTH005879,ACC100105,2026-06-29 14:09:00,DEV02509,success,1,bad_password,-22.4627,17.0715,0
AUTH005880,ACC100605,2026-06-20 14:35:00,DEV02791,success,1,none,-22.5988,17.1628,0
AUTH005881,ACC100335,2026-06-25 07:47:00,DEV00823,success,0,none,-17.7453,15.7587,0
AUTH005882,ACC100714,2026-06-28 19:12:00,DEV03168,success,1,bad_password,-22.9522,14.4562,0
AUTH005883,ACC100400,2026-06-09 09:21:00,DEV03417,success,1,none,-22.6406,14.5294,0
AUTH005884,ACC100727,2026-07-01 13:49:00,DEV04202,success,1,none,-22.6158,14.5734,0
AUTH005885,ACC100066,2026-07-04 04:09:00,DEV01003,success,1,none,-17.8009,15.85,0
AUTH005886,ACC100283,2026-07-23 01:28:00,DEV04438,success,1,none,-23.0145,14.5065,0
AUTH005887,ACC100668,2026-06-10 16:07:00,DEV04343,success,1,none,-22.957,14.4933,0
AUTH005888,ACC100008,2026-07-13 01:04:00,DEV03015,success,1,none,-17.9348,19.798,0
AUTH005889,ACC100595,2026-06-09 08:52:00,DEV03079,success,0,none,-17.7566,15.7642,0
AUTH005890,ACC100393,2026-07-08 03:14:00,DEV03665,success,0,bad_password,-17.8407,15.609,0
AUTH005891,ACC100221,2026-07-19 20:36:00,DEV02567,success,1,none,-22.5671,17.1137,0
AUTH005892,ACC100596,2026-06-10 16:13:00,DEV04314,success,0,none,-22.9422,14.5628,0
AUTH005893,ACC100163,2026-07-25 11:34:00,DEV02505,success,1,none,-17.9385,19.8253,0
AUTH005894,ACC100245,2026-06-22 19:57:00,DEV04855,success,1,none,-26.6326,18.1385,0
AUTH005895,ACC100738,2026-07-06 02:34:00,DEV03005,success,0,none,-22.5481,17.1887,0
AUTH005896,ACC100151,2026-06-10 09:47:00,DEV02183,success,1,bad_password,-22.4992,17.1471,0
AUTH005897,ACC100309,2026-07-16 07:48:00,DEV02300,success,1,none,-22.6667,14.6627,0
AUTH005898,ACC100242,2026-07-16 14:42:00,DEV01540,failed,1,bad_otp,-21.6023,13.5623,1
AUTH005899,ACC100402,2026-07-22 10:27:00,DEV02820,success,1,none,-22.6682,14.5099,0
AUTH005900,ACC100274,2026-07-10 08:46:00,DEV00622,success,1,none,-22.9814,14.5396,0
AUTH005901,ACC100653,2026-07-28 03:38:00,DEV02206,success,0,bad_password,-22.6669,14.5937,0
AUTH005902,ACC100499,2026-06-24 02:05:00,DEV02865,success,1,bad_password,-26.5005,18.1334,0
AUTH005903,ACC100223,2026-06-05 00:50:00,DEV01355,success,1,bad_password,-22.6677,14.4613,0
AUTH005904,ACC100374,2026-07-20 04:33:00,DEV01782,failed,0,none,-22.5584,17.1195,0
AUTH005905,ACC100736,2026-06-09 10:29:00,DEV03458,success,1,none,-17.9684,19.7716,0
AUTH005906,ACC100026,2026-07-10 12:52:00,DEV00438,success,1,none,-17.7986,15.6789,0
AUTH005907,ACC100576,2026-06-27 16:26:00,DEV04271,success,1,none,-22.9743,14.5404,0
AUTH005908,ACC100064,2026-06-15 06:03:00,DEV00192,success,1,bad_password,-22.9467,14.4611,0
AUTH005909,ACC100239,2026-06-07 10:20:00,DEV02177,success,1,bad_password,-18.0174,19.7964,0
AUTH005910,ACC100205,2026-06-17 05:17:00,DEV04044,success,1,bad_password,-22.4696,17.0818,0
AUTH005911,ACC100762,2026-07-10 13:23:00,DEV04836,success,1,bad_password,-22.5933,17.1386,0
AUTH005912,ACC100500,2026-07-15 10:52:00,DEV02440,success,1,none,-22.6716,14.5311,0
AUTH005913,ACC100782,2026-06-26 02:14:00,DEV03935,success,0,bad_password,-26.5928,18.1634,0
AUTH005914,ACC100753,2026-06-22 05:16:00,DEV01482,success,1,none,-17.781,15.6987,0
AUTH005915,ACC100588,2026-06-28 01:23:00,DEV00486,success,0,bad_password,-18.0248,19.7644,0
AUTH005916,ACC100361,2026-07-07 05:26:00,DEV00134,success,1,bad_password,-22.9193,14.5879,0
AUTH005917,ACC100104,2026-07-01 17:52:00,DEV03941,success,1,bad_password,-17.8019,15.7935,0
AUTH005918,ACC100364,2026-06-22 06:50:00,DEV02502,success,1,bad_password,-26.5436,18.0984,0
AUTH005919,ACC100181,2026-07-04 13:14:00,DEV04723,success,1,none,-22.8841,14.4335,0
AUTH005920,ACC100770,2026-07-13 22:32:00,DEV03797,success,0,none,-17.8766,19.9041,0
AUTH005921,ACC100718,2026-07-13 06:34:00,DEV04689,failed,0,none,-22.9763,14.5357,0
AUTH005922,ACC100487,2026-06-20 20:06:00,DEV03801,success,1,none,-17.784,15.6973,0
AUTH005923,ACC100375,2026-06-03 23:59:00,DEV00223,success,1,bad_password,-22.9342,14.592,0
AUTH005924,ACC100471,2026-07-07 01:56:00,DEV02205,success,1,none,-17.7457,15.67,0
AUTH005925,ACC100441,2026-06-19 06:31:00,DEV02942,success,1,none,-22.7323,14.473,0
AUTH005926,ACC100370,2026-07-18 17:07:00,DEV01001,failed,1,none,-22.9275,14.3938,0
AUTH005927,ACC100761,2026-06-09 21:36:00,DEV03733,success,0,none,-26.5692,18.1093,0
AUTH005928,ACC100255,2026-07-29 22:53:00,DEV03778,success,0,none,-23.0195,14.491,0
AUTH005929,ACC100341,2026-07-20 07:07:00,DEV01135,success,1,none,-17.9371,19.7197,0
AUTH005930,ACC100364,2026-06-22 15:45:00,DEV02502,success,0,none,-26.5234,18.2003,0
AUTH005931,ACC100478,2026-06-16 22:05:00,DEV01370,success,1,none,-22.6033,17.0726,0
AUTH005932,ACC100110,2026-06-11 06:29:00,DEV03066,success,1,none,-26.6564,18.0888,0
AUTH005933,ACC100334,2026-06-25 16:51:00,DEV02192,success,0,none,-22.7099,14.533,0
AUTH005934,ACC100192,2026-06-16 15:40:00,DEV01755,success,1,none,-22.5001,17.0699,0
AUTH005935,ACC100476,2026-06-14 17:14:00,DEV02960,success,1,bad_password,-22.8768,14.5042,0
AUTH005936,ACC100087,2026-06-18 19:23:00,DEV02473,success,0,bad_password,-22.6005,17.0742,0
AUTH005937,ACC100220,2026-07-28 03:32:00,DEV03162,success,1,none,-22.9199,14.4947,0
AUTH005938,ACC100245,2026-06-05 13:02:00,DEV04855,success,1,none,-26.5464,18.0087,0
AUTH005939,ACC100351,2026-06-12 12:24:00,DEV01276,failed,1,none,-17.8931,19.7794,0
AUTH005940,ACC100680,2026-06-15 14:45:00,DEV02456,success,1,none,-22.7044,14.4463,0
AUTH005941,ACC100444,2026-07-28 12:43:00,DEV04336,success,1,none,-17.9627,19.7619,0
AUTH005942,ACC100547,2026-06-27 09:42:00,DEV03576,success,1,bad_password,-26.5743,18.2119,0
AUTH005943,ACC100778,2026-06-23 15:42:00,DEV00923,success,1,none,-17.7174,15.7113,0
AUTH005944,ACC100505,2026-06-14 14:28:00,DEV02063,success,0,none,-22.5411,16.999,0
AUTH005945,ACC100799,2026-06-20 13:16:00,DEV04448,success,1,none,-17.7644,15.6663,0
AUTH005946,ACC100417,2026-07-22 08:41:00,DEV00795,success,0,none,-17.9394,19.8232,0
AUTH005947,ACC100199,2026-07-07 01:12:00,DEV04561,success,1,bad_password,-17.7357,15.6964,0
AUTH005948,ACC100678,2026-07-28 23:15:00,DEV00908,success,0,none,-17.878,15.7138,0
AUTH005949,ACC100434,2026-07-20 03:10:00,DEV01464,success,1,none,-22.9625,14.4245,0
AUTH005950,ACC100145,2026-07-12 09:31:00,DEV01506,success,1,none,-22.6936,14.5892,0
AUTH005951,ACC100367,2026-07-15 04:55:00,DEV02966,success,0,none,-26.6515,18.1097,0
AUTH005952,ACC100752,2026-06-22 00:13:00,DEV00862,success,1,bad_password,-26.502,18.0596,0
AUTH005953,ACC100445,2026-06-06 23:09:00,DEV04253,success,0,none,-22.9529,14.5627,0
AUTH005954,ACC100545,2026-07-05 02:41:00,DEV02547,success,0,none,-17.7942,15.6504,0
AUTH005955,ACC100426,2026-06-09 01:35:00,DEV00752,success,1,none,-22.6285,14.5079,0
AUTH005956,ACC100007,2026-07-23 12:12:00,DEV02356,success,1,none,-22.6511,14.5304,0
AUTH005957,ACC100530,2026-06-17 10:48:00,DEV03045,success,0,none,-22.586,17.0731,0
AUTH005958,ACC100201,2026-07-25 15:37:00,DEV03408,failed,1,none,-22.5938,17.1489,0
AUTH005959,ACC100544,2026-07-15 00:25:00,DEV02322,success,1,none,-26.5103,18.0256,0
AUTH005960,ACC100608,2026-07-15 03:58:00,DEV04499,success,1,none,-22.9441,14.4543,0
AUTH005961,ACC100200,2026-07-30 02:28:00,DEV04136,success,1,none,-17.7253,15.745,0
AUTH005962,ACC100398,2026-07-19 19:21:00,DEV04052,success,1,bad_password,-22.6766,14.5222,0
AUTH005963,ACC100695,2026-06-05 03:28:00,DEV00267,success,1,bad_password,-17.8043,15.6298,0
AUTH005964,ACC100478,2026-07-30 11:21:00,DEV01370,success,1,none,-22.5413,17.0502,0
AUTH005965,ACC100048,2026-06-22 11:26:00,DEV04000,success,0,none,-17.7271,15.7293,0
AUTH005966,ACC100415,2026-07-18 18:55:00,DEV00692,success,0,none,-22.6277,14.4719,0
AUTH005967,ACC100722,2026-06-03 19:43:00,DEV04154,success,1,none,-22.7852,14.5095,0
AUTH005968,ACC100236,2026-07-09 05:39:00,DEV04767,success,0,none,-17.9808,19.7938,0
AUTH005969,ACC100741,2026-06-23 14:39:00,DEV01595,failed,1,bad_password,-18.0163,19.8209,0
AUTH005970,ACC100486,2026-07-18 20:45:00,DEV02004,success,1,none,-22.7172,14.6254,0
AUTH005971,ACC100351,2026-07-06 20:33:00,DEV01276,failed,1,none,-18.0379,19.8137,0
AUTH005972,ACC100328,2026-07-30 16:11:00,DEV03492,success,0,bad_password,-17.8104,15.567,0
AUTH005973,ACC100312,2026-06-13 03:21:00,DEV02884,success,1,none,-22.8121,14.5594,0
AUTH005974,ACC100286,2026-06-29 17:00:00,DEV00974,success,1,none,-17.8421,15.7191,0
AUTH005975,ACC100162,2026-07-11 18:53:00,DEV02850,success,1,none,-17.9438,19.7023,0
AUTH005976,ACC100491,2026-07-13 23:06:00,DEV01965,success,1,bad_password,-23.0386,14.5061,0
AUTH005977,ACC100134,2026-06-02 11:39:00,DEV04483,success,1,none,-22.5754,17.0766,0
AUTH005978,ACC100547,2026-06-06 16:09:00,DEV03576,success,0,none,-26.5911,18.1253,0
AUTH005979,ACC100136,2026-07-02 09:01:00,DEV01859,success,1,bad_password,-17.929,19.7773,0
AUTH005980,ACC100320,2026-06-15 04:39:00,DEV03931,success,1,none,-17.9363,19.7402,0
AUTH005981,ACC100257,2026-06-02 05:18:00,DEV03940,success,1,none,-26.6708,18.1391,0
AUTH005982,ACC100645,2026-07-02 03:09:00,DEV03985,success,1,none,-26.6457,18.1174,0
AUTH005983,ACC100522,2026-07-28 12:54:00,DEV02711,success,0,bad_otp,-20.9146,18.6811,1
AUTH005984,ACC100104,2026-07-12 17:54:00,DEV03941,success,0,none,-17.6745,15.6394,0
AUTH005985,ACC100412,2026-06-20 12:57:00,DEV04882,success,1,bad_password,-22.9684,14.477,0
AUTH005986,ACC100200,2026-07-24 01:58:00,DEV04136,success,0,none,-17.7678,15.7354,0
AUTH005987,ACC100225,2026-07-22 00:15:00,DEV01047,success,1,none,-22.5764,14.5683,0
AUTH005988,ACC100072,2026-06-04 07:25:00,DEV03100,success,1,none,-22.6884,14.4618,0
AUTH005989,ACC100287,2026-06-24 15:30:00,DEV00760,success,0,none,-26.5868,18.2019,0
AUTH005990,ACC100656,2026-06-26 16:46:00,DEV04579,success,0,none,-22.5017,17.1431,0
AUTH005991,ACC100766,2026-06-07 09:50:00,DEV00188,success,1,none,-22.5804,17.1255,0
AUTH005992,ACC100305,2026-07-22 21:17:00,DEV01402,success,0,bad_password,-22.6675,14.5749,0
AUTH005993,ACC100006,2026-06-24 10:58:00,DEV02326,success,1,none,-17.9641,19.7821,0
AUTH005994,ACC100342,2026-07-29 14:45:00,DEV00990,success,1,bad_password,-22.9568,14.489,0
AUTH005995,ACC100122,2026-06-24 01:37:00,DEV00614,success,1,none,-26.4854,18.1195,0
AUTH005996,ACC100104,2026-07-15 05:07:00,DEV03941,success,1,none,-17.8011,15.6649,0
AUTH005997,ACC100080,2026-07-05 23:51:00,DEV02461,failed,0,bad_password,-23.029,14.5512,0
AUTH005998,ACC100299,2026-07-01 12:26:00,DEV01028,success,1,none,-22.7177,14.5801,0
AUTH005999,ACC100637,2026-06-26 20:52:00,DEV00208,success,1,none,-22.6678,14.4913,0
AUTH006000,ACC100781,2026-06-21 13:38:00,DEV04945,success,1,none,-17.8902,19.7809,0
AUTH006001,ACC100261,2026-06-29 17:05:00,DEV01283,success,1,none,-22.6758,14.5532,0
AUTH006002,ACC100734,2026-06-23 00:32:00,DEV03501,success,0,none,-26.5826,18.1726,0
AUTH006003,ACC100062,2026-06-05 20:31:00,DEV02827,success,1,bad_password,-22.5749,14.569,0
AUTH006004,ACC100451,2026-06-10 14:09:00,DEV03768,success,0,bad_password,-26.5905,18.1229,0
AUTH006005,ACC100774,2026-07-16 17:22:00,DEV03249,success,1,none,-22.6137,17.0938,0
AUTH006006,ACC100718,2026-06-16 03:53:00,DEV04689,success,1,bad_password,-22.9494,14.5294,0
AUTH006007,ACC100219,2026-07-27 14:34:00,DEV03185,failed,0,none,-22.5615,17.0912,0
AUTH006008,ACC100468,2026-07-10 04:44:00,DEV01003,success,1,bad_password,-17.9026,19.7626,0
AUTH006009,ACC100274,2026-07-11 05:28:00,DEV00622,success,1,none,-22.9845,14.4668,0
AUTH006010,ACC100593,2026-07-20 15:03:00,DEV03782,success,1,bad_password,-22.7431,14.4475,0
AUTH006011,ACC100249,2026-06-27 17:44:00,DEV03055,success,0,none,-22.609,17.1187,0
AUTH006012,ACC100638,2026-07-04 13:03:00,DEV02986,success,1,bad_password,-22.5746,17.0416,0
AUTH006013,ACC100585,2026-06-13 02:57:00,DEV02496,success,1,bad_password,-17.7587,15.7209,0
AUTH006014,ACC100251,2026-06-18 18:50:00,DEV03810,failed,0,bad_password,-17.7679,15.7605,0
AUTH006015,ACC100591,2026-07-25 05:25:00,DEV00731,failed,1,none,-22.4901,17.0766,0
AUTH006016,ACC100769,2026-06-02 03:30:00,DEV04327,success,1,none,-22.4853,17.0929,0
AUTH006017,ACC100486,2026-06-01 17:48:00,DEV02004,success,1,none,-22.7166,14.5413,0
AUTH006018,ACC100720,2026-06-28 05:52:00,DEV03719,success,1,none,-22.5634,17.064,0
AUTH006019,ACC100321,2026-06-25 13:59:00,DEV00564,success,1,none,-22.9698,14.6023,0
AUTH006020,ACC100734,2026-06-07 23:20:00,DEV03501,success,1,none,-26.5356,18.1737,0
AUTH006021,ACC100021,2026-07-03 02:51:00,DEV03593,success,1,none,-18.0008,19.7393,0
AUTH006022,ACC100490,2026-07-02 04:38:00,DEV01682,success,1,none,-17.9197,19.7767,0
AUTH006023,ACC100749,2026-07-27 06:25:00,DEV04021,success,1,none,-17.7806,15.6229,0
AUTH006024,ACC100053,2026-07-24 16:30:00,DEV04411,success,1,none,-26.6072,18.1728,0
AUTH006025,ACC100517,2026-06-29 07:47:00,DEV03666,failed,0,none,-22.9933,14.4864,0
AUTH006026,ACC100368,2026-06-19 07:06:00,DEV01598,success,1,bad_password,-23.0057,14.5026,0
AUTH006027,ACC100154,2026-06-01 22:35:00,DEV02261,success,1,none,-26.5835,18.0144,0
AUTH006028,ACC100290,2026-06-08 23:39:00,DEV03439,success,0,bad_otp,-17.3215,17.8568,1
AUTH006029,ACC100243,2026-06-02 20:57:00,DEV00723,success,1,none,-17.8111,15.6575,0
AUTH006030,ACC100259,2026-07-14 01:47:00,DEV04405,success,0,none,-22.5472,17.0641,0
AUTH006031,ACC100049,2026-06-29 09:09:00,DEV00700,success,0,none,-17.8384,15.7257,0
AUTH006032,ACC100520,2026-06-13 17:57:00,DEV02085,success,1,none,-23.0097,14.4741,0
AUTH006033,ACC100798,2026-07-10 21:11:00,DEV02442,failed,1,bad_password,-26.5057,18.1595,0
AUTH006034,ACC100437,2026-07-06 21:30:00,DEV04208,success,1,bad_password,-22.9391,14.4837,0
AUTH006035,ACC100585,2026-06-10 12:05:00,DEV02496,failed,1,bad_password,-17.7279,15.6867,0
AUTH006036,ACC100278,2026-06-14 09:12:00,DEV02256,success,1,none,-22.6936,14.416,0
AUTH006037,ACC100429,2026-06-25 03:01:00,DEV00573,success,1,none,-17.7874,15.6355,0
AUTH006038,ACC100704,2026-06-15 20:02:00,DEV03932,success,1,none,-22.7211,14.4656,0
AUTH006039,ACC100177,2026-06-10 23:20:00,DEV01603,success,1,bad_password,-22.5162,17.09,0
AUTH006040,ACC100077,2026-07-22 20:32:00,DEV00449,success,1,none,-17.9324,19.7826,0
AUTH006041,ACC100044,2026-06-01 05:07:00,DEV01012,success,1,bad_password,-17.6519,15.7008,0
AUTH006042,ACC100306,2026-06-22 00:37:00,DEV04462,success,0,none,-26.6503,18.1234,0
AUTH006043,ACC100363,2026-06-18 11:21:00,DEV04210,success,1,none,-22.4894,17.065,0
AUTH006044,ACC100448,2026-06-30 13:35:00,DEV01752,success,1,bad_password,-17.8545,19.7515,0
AUTH006045,ACC100548,2026-06-10 02:14:00,DEV04409,success,1,none,-17.9179,19.6853,0
AUTH006046,ACC100116,2026-06-11 04:15:00,DEV03174,failed,1,bad_otp,-26.0036,18.8099,1
AUTH006047,ACC100019,2026-06-17 01:29:00,DEV01323,success,1,none,-22.5698,17.1504,0
AUTH006048,ACC100311,2026-06-06 03:28:00,DEV02248,success,1,none,-22.6169,17.1388,0
AUTH006049,ACC100535,2026-06-19 11:33:00,DEV00577,success,1,none,-17.9777,19.7206,0
AUTH006050,ACC100692,2026-06-17 07:04:00,DEV02844,success,1,none,-22.6864,14.4806,0
AUTH006051,ACC100156,2026-07-01 11:55:00,DEV00223,success,1,bad_password,-17.8013,15.7904,0
AUTH006052,ACC100576,2026-06-11 08:42:00,DEV04271,success,1,bad_password,-22.9854,14.5617,0
AUTH006053,ACC100127,2026-07-17 03:59:00,DEV04265,success,1,bad_password,-17.8778,19.7078,0
AUTH006054,ACC100423,2026-06-23 04:52:00,DEV02101,success,0,bad_password,-22.6857,14.525,0
AUTH006055,ACC100515,2026-07-18 21:09:00,DEV04740,success,1,none,-17.8182,15.7186,0
AUTH006056,ACC100354,2026-07-28 13:40:00,DEV01251,success,1,none,-17.8157,15.5671,0
AUTH006057,ACC100692,2026-06-22 18:43:00,DEV02844,success,1,none,-22.6017,14.5905,0
AUTH006058,ACC100356,2026-07-11 08:49:00,DEV00515,success,1,none,-17.7543,15.6486,0
AUTH006059,ACC100421,2026-06-13 18:38:00,DEV04405,failed,1,bad_password,-17.8083,15.6385,0
AUTH006060,ACC100487,2026-07-25 17:55:00,DEV03801,success,1,bad_password,-17.8423,15.7323,0
AUTH006061,ACC100223,2026-07-06 20:46:00,DEV01355,success,1,none,-22.6072,14.5156,0
AUTH006062,ACC100181,2026-07-03 12:56:00,DEV04723,success,1,none,-22.9232,14.4133,0
AUTH006063,ACC100561,2026-06-13 01:18:00,DEV03564,success,1,none,-22.9731,14.4441,0
AUTH006064,ACC100286,2026-06-06 07:01:00,DEV00974,success,1,none,-17.8659,15.7411,0
AUTH006065,ACC100557,2026-06-12 17:57:00,DEV03616,success,1,none,-22.5796,17.0881,0
AUTH006066,ACC100740,2026-06-11 07:47:00,DEV03149,success,0,none,-22.4763,17.0612,0
AUTH006067,ACC100336,2026-06-29 17:06:00,DEV00117,success,0,none,-22.6634,14.5798,0
AUTH006068,ACC100082,2026-06-09 08:38:00,DEV00624,success,0,none,-26.5642,18.0639,0
AUTH006069,ACC100743,2026-06-14 22:37:00,DEV02463,success,1,bad_password,-22.5563,17.1705,0
